['1', ' 0', ' 2', ' 0', ' 101', ' 0']
['8', ' 352320', ' 0', ' 14', ' 40', ' 95']
['8', ' 352320', ' 1', ' 14', ' 43', ' 95']
['8', ' 352640', ' 0', ' 14', ' 43', ' 95']
['8', ' 352640', ' 1', ' 14', ' 40', ' 95']
['8', ' 352960', ' 0', ' 14', ' 40', ' 95']
['8', ' 352960', ' 1', ' 14', ' 43', ' 95']
['8', ' 353280', ' 0', ' 14', ' 43', ' 95']
['8', ' 353280', ' 1', ' 15', ' 48', ' 95']
['8', ' 356160', ' 0', ' 15', ' 48', ' 95']
['8', ' 356160', ' 1', ' 15', ' 35', ' 95']
['8', ' 357120', ' 0', ' 15', ' 35', ' 95']
['8', ' 357120', ' 1', ' 14', ' 40', ' 95']
['8', ' 360000', ' 0', ' 14', ' 40', ' 95']
['8', ' 360000', ' 1', ' 14', ' 43', ' 95']
['8', ' 360320', ' 0', ' 14', ' 43', ' 95']
['8', ' 360320', ' 1', ' 14', ' 40', ' 95']
['8', ' 360640', ' 0', ' 14', ' 40', ' 95']
['8', ' 360640', ' 1', ' 14', ' 43', ' 95']
['8', ' 360960', ' 0', ' 14', ' 43', ' 95']
['8', ' 360960', ' 1', ' 14', ' 36', ' 95']
['8', ' 363840', ' 0', ' 14', ' 36', ' 95']
['8', ' 363840', ' 1', ' 15', ' 35', ' 95']
['8', ' 364800', ' 0', ' 15', ' 35', ' 95']
['8', ' 364800', ' 1', ' 14', ' 40', ' 95']
['8', ' 367680', ' 0', ' 14', ' 40', ' 95']
['8', ' 367680', ' 1', ' 14', ' 43', ' 95']
['8', ' 368000', ' 0', ' 14', ' 43', ' 95']
['8', ' 368000', ' 1', ' 14', ' 40', ' 95']
['8', ' 368320', ' 0', ' 14', ' 40', ' 95']
['8', ' 368320', ' 1', ' 14', ' 43', ' 95']
['8', ' 368640', ' 0', ' 14', ' 43', ' 95']
['8', ' 368640', ' 1', ' 15', ' 48', ' 95']
['8', ' 371520', ' 0', ' 15', ' 48', ' 95']
['8', ' 371520', ' 1', ' 15', ' 35', ' 95']
['8', ' 372480', ' 0', ' 15', ' 35', ' 95']
['8', ' 372480', ' 1', ' 14', ' 40', ' 95']
['8', ' 375360', ' 0', ' 14', ' 40', ' 95']
['8', ' 375360', ' 1', ' 14', ' 43', ' 95']
['8', ' 375680', ' 0', ' 14', ' 43', ' 95']
['8', ' 375680', ' 1', ' 14', ' 40', ' 95']
['8', ' 376000', ' 0', ' 14', ' 40', ' 95']
['8', ' 376000', ' 1', ' 14', ' 43', ' 95']
['8', ' 376320', ' 0', ' 14', ' 43', ' 95']
['8', ' 376320', ' 1', ' 14', ' 36', ' 95']
['8', ' 379200', ' 0', ' 14', ' 36', ' 95']
['8', ' 379200', ' 1', ' 15', ' 35', ' 95']
['8', ' 380160', ' 0', ' 15', ' 35', ' 95']
['8', ' 380160', ' 1', ' 14', ' 40', ' 95']
['8', ' 383040', ' 0', ' 14', ' 40', ' 95']
['8', ' 383040', ' 1', ' 14', ' 43', ' 95']
['8', ' 383360', ' 0', ' 14', ' 43', ' 95']
['8', ' 383360', ' 1', ' 14', ' 40', ' 95']
['8', ' 383680', ' 0', ' 14', ' 40', ' 95']
['8', ' 383680', ' 1', ' 14', ' 43', ' 95']
['8', ' 384000', ' 0', ' 14', ' 43', ' 95']
['8', ' 384000', ' 1', ' 15', ' 48', ' 95']
['8', ' 386880', ' 0', ' 15', ' 48', ' 95']
['8', ' 386880', ' 1', ' 15', ' 35', ' 95']
['8', ' 387840', ' 0', ' 15', ' 35', ' 95']
['8', ' 387840', ' 1', ' 14', ' 40', ' 95']
['8', ' 390720', ' 0', ' 14', ' 40', ' 95']
['8', ' 390720', ' 1', ' 14', ' 43', ' 95']
['8', ' 391040', ' 0', ' 14', ' 43', ' 95']
['8', ' 391040', ' 1', ' 14', ' 40', ' 95']
['8', ' 391360', ' 0', ' 14', ' 40', ' 95']
['8', ' 391360', ' 1', ' 14', ' 43', ' 95']
['8', ' 391680', ' 0', ' 14', ' 43', ' 95']
['8', ' 391680', ' 1', ' 14', ' 36', ' 95']
['8', ' 394560', ' 0', ' 14', ' 36', ' 95']
['8', ' 394560', ' 1', ' 15', ' 35', ' 95']
['8', ' 395520', ' 0', ' 15', ' 35', ' 95']
['8', ' 395520', ' 1', ' 14', ' 40', ' 95']
['8', ' 398400', ' 0', ' 14', ' 40', ' 95']
['8', ' 398400', ' 1', ' 14', ' 43', ' 95']
['8', ' 398720', ' 0', ' 14', ' 43', ' 95']
['8', ' 398720', ' 1', ' 14', ' 40', ' 95']
['8', ' 399040', ' 0', ' 14', ' 40', ' 95']
['8', ' 399040', ' 1', ' 14', ' 43', ' 95']
['8', ' 399360', ' 0', ' 14', ' 43', ' 95']
['8', ' 399360', ' 1', ' 15', ' 48', ' 95']
['8', ' 402240', ' 0', ' 15', ' 48', ' 95']
['8', ' 402240', ' 1', ' 15', ' 35', ' 95']
['8', ' 403200', ' 0', ' 15', ' 35', ' 95']
['8', ' 403200', ' 1', ' 14', ' 40', ' 95']
['8', ' 406080', ' 0', ' 14', ' 40', ' 95']
['8', ' 406080', ' 1', ' 14', ' 43', ' 95']
['8', ' 406400', ' 0', ' 14', ' 43', ' 95']
['8', ' 406400', ' 1', ' 14', ' 40', ' 95']
['8', ' 406720', ' 0', ' 14', ' 40', ' 95']
['8', ' 406720', ' 1', ' 14', ' 43', ' 95']
['8', ' 407040', ' 0', ' 14', ' 43', ' 95']
['8', ' 407040', ' 1', ' 14', ' 36', ' 95']
['8', ' 409920', ' 0', ' 14', ' 36', ' 95']
['8', ' 409920', ' 1', ' 15', ' 35', ' 95']
['8', ' 410880', ' 0', ' 15', ' 35', ' 95']
['8', ' 410880', ' 1', ' 14', ' 40', ' 95']
['8', ' 426240', ' 0', ' 14', ' 40', ' 95']
['9', ' 0', ' 2', ' 9', ' 7', ' 127']
['9', ' 0', ' 2', ' 9', ' 10', ' 63']
['9', ' 0', ' 2', ' 9', ' 93', ' 0']
['9', ' 0', ' 2', ' 9', ' 91', ' 0']
['9', ' 0', ' 2', ' 9', ' 95', ' 0']
['9', ' 0', ' 2', ' 9', ' 92', ' 0']
['9', ' 0', ' 2', ' 9', ' 11', ' 127']
['9', ' 0', ' 3', ' 9', ' 0']
['9', ' 0', ' 1', ' 9', ' 49', ' 95']
['9', ' 0', ' 1', ' 9', ' 36', ' 95']
['9', ' 960', ' 0', ' 9', ' 49', ' 95']
['9', ' 960', ' 0', ' 9', ' 36', ' 95']
['9', ' 960', ' 1', ' 9', ' 42', ' 95']
['9', ' 960', ' 1', ' 9', ' 38', ' 95']
['9', ' 960', ' 1', ' 9', ' 36', ' 95']
['9', ' 1920', ' 0', ' 9', ' 42', ' 95']
['9', ' 1920', ' 0', ' 9', ' 38', ' 95']
['9', ' 1920', ' 0', ' 9', ' 36', ' 95']
['9', ' 1920', ' 1', ' 9', ' 42', ' 95']
['9', ' 1920', ' 1', ' 9', ' 36', ' 95']
['9', ' 2880', ' 0', ' 9', ' 42', ' 95']
['9', ' 2880', ' 0', ' 9', ' 36', ' 95']
['9', ' 2880', ' 1', ' 9', ' 42', ' 95']
['9', ' 2880', ' 1', ' 9', ' 38', ' 95']
['9', ' 2880', ' 1', ' 9', ' 36', ' 95']
['9', ' 3840', ' 0', ' 9', ' 42', ' 95']
['9', ' 3840', ' 0', ' 9', ' 38', ' 95']
['9', ' 3840', ' 0', ' 9', ' 36', ' 95']
['9', ' 3840', ' 1', ' 9', ' 42', ' 95']
['9', ' 3840', ' 1', ' 9', ' 36', ' 95']
['9', ' 4800', ' 0', ' 9', ' 42', ' 95']
['9', ' 4800', ' 0', ' 9', ' 36', ' 95']
['9', ' 4800', ' 1', ' 9', ' 42', ' 95']
['9', ' 4800', ' 1', ' 9', ' 38', ' 95']
['9', ' 4800', ' 1', ' 9', ' 36', ' 95']
['9', ' 5760', ' 0', ' 9', ' 42', ' 95']
['9', ' 5760', ' 0', ' 9', ' 38', ' 95']
['9', ' 5760', ' 0', ' 9', ' 36', ' 95']
['9', ' 5760', ' 1', ' 9', ' 42', ' 95']
['9', ' 5760', ' 1', ' 9', ' 36', ' 95']
['9', ' 6720', ' 0', ' 9', ' 42', ' 95']
['9', ' 6720', ' 0', ' 9', ' 36', ' 95']
['9', ' 6720', ' 1', ' 9', ' 42', ' 95']
['9', ' 6720', ' 1', ' 9', ' 38', ' 95']
['9', ' 6720', ' 1', ' 9', ' 36', ' 95']
['9', ' 7680', ' 0', ' 9', ' 42', ' 95']
['9', ' 7680', ' 0', ' 9', ' 38', ' 95']
['9', ' 7680', ' 0', ' 9', ' 36', ' 95']
['9', ' 7680', ' 1', ' 9', ' 42', ' 95']
['9', ' 7680', ' 1', ' 9', ' 36', ' 95']
['9', ' 8640', ' 0', ' 9', ' 42', ' 95']
['9', ' 8640', ' 0', ' 9', ' 36', ' 95']
['9', ' 8640', ' 1', ' 9', ' 42', ' 95']
['9', ' 8640', ' 1', ' 9', ' 38', ' 95']
['9', ' 8640', ' 1', ' 9', ' 36', ' 95']
['9', ' 9600', ' 0', ' 9', ' 42', ' 95']
['9', ' 9600', ' 0', ' 9', ' 38', ' 95']
['9', ' 9600', ' 0', ' 9', ' 36', ' 95']
['9', ' 9600', ' 1', ' 9', ' 42', ' 95']
['9', ' 9600', ' 1', ' 9', ' 36', ' 95']
['9', ' 10560', ' 0', ' 9', ' 42', ' 95']
['9', ' 10560', ' 0', ' 9', ' 36', ' 95']
['9', ' 10560', ' 1', ' 9', ' 42', ' 95']
['9', ' 10560', ' 1', ' 9', ' 38', ' 95']
['9', ' 10560', ' 1', ' 9', ' 36', ' 95']
['9', ' 11520', ' 0', ' 9', ' 42', ' 95']
['9', ' 11520', ' 0', ' 9', ' 38', ' 95']
['9', ' 11520', ' 0', ' 9', ' 36', ' 95']
['9', ' 11520', ' 1', ' 9', ' 42', ' 95']
['9', ' 11520', ' 1', ' 9', ' 36', ' 95']
['9', ' 12480', ' 0', ' 9', ' 42', ' 95']
['9', ' 12480', ' 0', ' 9', ' 36', ' 95']
['9', ' 12480', ' 1', ' 9', ' 42', ' 95']
['9', ' 12480', ' 1', ' 9', ' 38', ' 95']
['9', ' 12480', ' 1', ' 9', ' 36', ' 95']
['9', ' 13440', ' 0', ' 9', ' 42', ' 95']
['9', ' 13440', ' 0', ' 9', ' 38', ' 95']
['9', ' 13440', ' 0', ' 9', ' 36', ' 95']
['9', ' 13440', ' 1', ' 9', ' 42', ' 95']
['9', ' 13440', ' 1', ' 9', ' 36', ' 95']
['9', ' 14400', ' 0', ' 9', ' 42', ' 95']
['9', ' 14400', ' 0', ' 9', ' 36', ' 95']
['9', ' 14400', ' 1', ' 9', ' 42', ' 95']
['9', ' 14400', ' 1', ' 9', ' 38', ' 95']
['9', ' 14400', ' 1', ' 9', ' 36', ' 95']
['9', ' 14720', ' 0', ' 9', ' 42', ' 95']
['9', ' 14720', ' 0', ' 9', ' 38', ' 95']
['9', ' 14720', ' 0', ' 9', ' 36', ' 95']
['9', ' 15040', ' 1', ' 9', ' 43', ' 95']
['9', ' 15160', ' 0', ' 9', ' 43', ' 95']
['9', ' 15160', ' 1', ' 9', ' 43', ' 95']
['9', ' 15280', ' 0', ' 9', ' 43', ' 95']
['9', ' 15280', ' 1', ' 9', ' 43', ' 95']
['9', ' 15359', ' 0', ' 9', ' 43', ' 95']
['9', ' 15360', ' 1', ' 9', ' 49', ' 95']
['9', ' 15360', ' 1', ' 9', ' 36', ' 95']
['9', ' 16320', ' 0', ' 9', ' 49', ' 95']
['9', ' 16320', ' 0', ' 9', ' 36', ' 95']
['9', ' 16320', ' 1', ' 9', ' 42', ' 95']
['9', ' 16320', ' 1', ' 9', ' 38', ' 95']
['9', ' 16320', ' 1', ' 9', ' 36', ' 95']
['9', ' 17280', ' 0', ' 9', ' 42', ' 95']
['9', ' 17280', ' 0', ' 9', ' 38', ' 95']
['9', ' 17280', ' 0', ' 9', ' 36', ' 95']
['9', ' 17280', ' 1', ' 9', ' 42', ' 95']
['9', ' 17280', ' 1', ' 9', ' 36', ' 95']
['9', ' 18240', ' 0', ' 9', ' 42', ' 95']
['9', ' 18240', ' 0', ' 9', ' 36', ' 95']
['9', ' 18240', ' 1', ' 9', ' 42', ' 95']
['9', ' 18240', ' 1', ' 9', ' 38', ' 95']
['9', ' 18240', ' 1', ' 9', ' 36', ' 95']
['9', ' 19200', ' 0', ' 9', ' 42', ' 95']
['9', ' 19200', ' 0', ' 9', ' 38', ' 95']
['9', ' 19200', ' 0', ' 9', ' 36', ' 95']
['9', ' 19200', ' 1', ' 9', ' 42', ' 95']
['9', ' 19200', ' 1', ' 9', ' 36', ' 95']
['9', ' 20160', ' 0', ' 9', ' 42', ' 95']
['9', ' 20160', ' 0', ' 9', ' 36', ' 95']
['9', ' 20160', ' 1', ' 9', ' 42', ' 95']
['9', ' 20160', ' 1', ' 9', ' 38', ' 95']
['9', ' 20160', ' 1', ' 9', ' 36', ' 95']
['9', ' 21120', ' 0', ' 9', ' 42', ' 95']
['9', ' 21120', ' 0', ' 9', ' 38', ' 95']
['9', ' 21120', ' 0', ' 9', ' 36', ' 95']
['9', ' 21120', ' 1', ' 9', ' 42', ' 95']
['9', ' 21120', ' 1', ' 9', ' 36', ' 95']
['9', ' 22080', ' 0', ' 9', ' 42', ' 95']
['9', ' 22080', ' 0', ' 9', ' 36', ' 95']
['9', ' 22080', ' 1', ' 9', ' 42', ' 95']
['9', ' 22080', ' 1', ' 9', ' 38', ' 95']
['9', ' 22080', ' 1', ' 9', ' 36', ' 95']
['9', ' 22400', ' 0', ' 9', ' 42', ' 95']
['9', ' 22400', ' 0', ' 9', ' 38', ' 95']
['9', ' 22400', ' 0', ' 9', ' 36', ' 95']
['9', ' 22720', ' 1', ' 9', ' 43', ' 95']
['9', ' 22840', ' 0', ' 9', ' 43', ' 95']
['9', ' 22840', ' 1', ' 9', ' 43', ' 95']
['9', ' 22960', ' 0', ' 9', ' 43', ' 95']
['9', ' 22960', ' 1', ' 9', ' 43', ' 95']
['9', ' 23039', ' 0', ' 9', ' 43', ' 95']
['9', ' 23040', ' 1', ' 9', ' 49', ' 95']
['9', ' 23040', ' 1', ' 9', ' 36', ' 95']
['9', ' 24000', ' 0', ' 9', ' 49', ' 95']
['9', ' 24000', ' 0', ' 9', ' 36', ' 95']
['9', ' 24000', ' 1', ' 9', ' 42', ' 95']
['9', ' 24000', ' 1', ' 9', ' 38', ' 95']
['9', ' 24000', ' 1', ' 9', ' 36', ' 95']
['9', ' 24960', ' 0', ' 9', ' 42', ' 95']
['9', ' 24960', ' 0', ' 9', ' 38', ' 95']
['9', ' 24960', ' 0', ' 9', ' 36', ' 95']
['9', ' 24960', ' 1', ' 9', ' 42', ' 95']
['9', ' 24960', ' 1', ' 9', ' 36', ' 95']
['9', ' 25920', ' 0', ' 9', ' 42', ' 95']
['9', ' 25920', ' 0', ' 9', ' 36', ' 95']
['9', ' 25920', ' 1', ' 9', ' 42', ' 95']
['9', ' 25920', ' 1', ' 9', ' 38', ' 95']
['9', ' 25920', ' 1', ' 9', ' 36', ' 95']
['9', ' 26880', ' 0', ' 9', ' 42', ' 95']
['9', ' 26880', ' 0', ' 9', ' 38', ' 95']
['9', ' 26880', ' 0', ' 9', ' 36', ' 95']
['9', ' 26880', ' 1', ' 9', ' 42', ' 95']
['9', ' 26880', ' 1', ' 9', ' 36', ' 95']
['9', ' 27840', ' 0', ' 9', ' 42', ' 95']
['9', ' 27840', ' 0', ' 9', ' 36', ' 95']
['9', ' 27840', ' 1', ' 9', ' 42', ' 95']
['9', ' 27840', ' 1', ' 9', ' 38', ' 95']
['9', ' 27840', ' 1', ' 9', ' 36', ' 95']
['9', ' 28800', ' 0', ' 9', ' 42', ' 95']
['9', ' 28800', ' 0', ' 9', ' 38', ' 95']
['9', ' 28800', ' 0', ' 9', ' 36', ' 95']
['9', ' 28800', ' 1', ' 9', ' 42', ' 95']
['9', ' 28800', ' 1', ' 9', ' 36', ' 95']
['9', ' 29760', ' 0', ' 9', ' 42', ' 95']
['9', ' 29760', ' 0', ' 9', ' 36', ' 95']
['9', ' 29760', ' 1', ' 9', ' 42', ' 95']
['9', ' 29760', ' 1', ' 9', ' 38', ' 95']
['9', ' 29760', ' 1', ' 9', ' 36', ' 95']
['9', ' 30080', ' 0', ' 9', ' 42', ' 95']
['9', ' 30080', ' 0', ' 9', ' 38', ' 95']
['9', ' 30080', ' 0', ' 9', ' 36', ' 95']
['9', ' 30400', ' 1', ' 9', ' 43', ' 95']
['9', ' 30520', ' 0', ' 9', ' 43', ' 95']
['9', ' 30520', ' 1', ' 9', ' 43', ' 95']
['9', ' 30640', ' 0', ' 9', ' 43', ' 95']
['9', ' 30640', ' 1', ' 9', ' 43', ' 95']
['9', ' 30719', ' 0', ' 9', ' 43', ' 95']
['9', ' 30720', ' 1', ' 9', ' 49', ' 95']
['9', ' 30720', ' 1', ' 9', ' 36', ' 95']
['9', ' 31680', ' 0', ' 9', ' 49', ' 95']
['9', ' 31680', ' 0', ' 9', ' 36', ' 95']
['9', ' 31680', ' 1', ' 9', ' 42', ' 95']
['9', ' 31680', ' 1', ' 9', ' 38', ' 95']
['9', ' 31680', ' 1', ' 9', ' 36', ' 95']
['9', ' 32640', ' 0', ' 9', ' 42', ' 95']
['9', ' 32640', ' 0', ' 9', ' 38', ' 95']
['9', ' 32640', ' 0', ' 9', ' 36', ' 95']
['9', ' 32640', ' 1', ' 9', ' 42', ' 95']
['9', ' 32640', ' 1', ' 9', ' 36', ' 95']
['9', ' 33600', ' 0', ' 9', ' 42', ' 95']
['9', ' 33600', ' 0', ' 9', ' 36', ' 95']
['9', ' 33600', ' 1', ' 9', ' 42', ' 95']
['9', ' 33600', ' 1', ' 9', ' 38', ' 95']
['9', ' 33600', ' 1', ' 9', ' 36', ' 95']
['9', ' 34560', ' 0', ' 9', ' 42', ' 95']
['9', ' 34560', ' 0', ' 9', ' 38', ' 95']
['9', ' 34560', ' 0', ' 9', ' 36', ' 95']
['9', ' 34560', ' 1', ' 9', ' 42', ' 95']
['9', ' 34560', ' 1', ' 9', ' 36', ' 95']
['9', ' 35520', ' 0', ' 9', ' 42', ' 95']
['9', ' 35520', ' 0', ' 9', ' 36', ' 95']
['9', ' 35520', ' 1', ' 9', ' 42', ' 95']
['9', ' 35520', ' 1', ' 9', ' 38', ' 95']
['9', ' 35520', ' 1', ' 9', ' 36', ' 95']
['9', ' 36480', ' 0', ' 9', ' 42', ' 95']
['9', ' 36480', ' 0', ' 9', ' 38', ' 95']
['9', ' 36480', ' 0', ' 9', ' 36', ' 95']
['9', ' 36480', ' 1', ' 9', ' 42', ' 95']
['9', ' 36480', ' 1', ' 9', ' 36', ' 95']
['9', ' 37440', ' 0', ' 9', ' 42', ' 95']
['9', ' 37440', ' 0', ' 9', ' 36', ' 95']
['9', ' 37440', ' 1', ' 9', ' 42', ' 95']
['9', ' 37440', ' 1', ' 9', ' 38', ' 95']
['9', ' 37440', ' 1', ' 9', ' 36', ' 95']
['9', ' 37760', ' 0', ' 9', ' 42', ' 95']
['9', ' 37760', ' 0', ' 9', ' 38', ' 95']
['9', ' 37760', ' 0', ' 9', ' 36', ' 95']
['9', ' 38080', ' 1', ' 9', ' 43', ' 95']
['9', ' 38200', ' 0', ' 9', ' 43', ' 95']
['9', ' 38200', ' 1', ' 9', ' 43', ' 95']
['9', ' 38320', ' 0', ' 9', ' 43', ' 95']
['9', ' 38320', ' 1', ' 9', ' 43', ' 95']
['9', ' 38399', ' 0', ' 9', ' 43', ' 95']
['9', ' 38400', ' 1', ' 9', ' 49', ' 95']
['9', ' 38400', ' 1', ' 9', ' 36', ' 95']
['9', ' 39360', ' 0', ' 9', ' 49', ' 95']
['9', ' 39360', ' 0', ' 9', ' 36', ' 95']
['9', ' 39360', ' 1', ' 9', ' 42', ' 95']
['9', ' 39360', ' 1', ' 9', ' 38', ' 95']
['9', ' 39360', ' 1', ' 9', ' 36', ' 95']
['9', ' 40320', ' 0', ' 9', ' 42', ' 95']
['9', ' 40320', ' 0', ' 9', ' 38', ' 95']
['9', ' 40320', ' 0', ' 9', ' 36', ' 95']
['9', ' 40320', ' 1', ' 9', ' 42', ' 95']
['9', ' 40320', ' 1', ' 9', ' 36', ' 95']
['9', ' 41280', ' 0', ' 9', ' 42', ' 95']
['9', ' 41280', ' 0', ' 9', ' 36', ' 95']
['9', ' 41280', ' 1', ' 9', ' 42', ' 95']
['9', ' 41280', ' 1', ' 9', ' 38', ' 95']
['9', ' 41280', ' 1', ' 9', ' 36', ' 95']
['9', ' 42240', ' 0', ' 9', ' 42', ' 95']
['9', ' 42240', ' 0', ' 9', ' 38', ' 95']
['9', ' 42240', ' 0', ' 9', ' 36', ' 95']
['9', ' 42240', ' 1', ' 9', ' 38', ' 95']
['9', ' 42240', ' 1', ' 9', ' 36', ' 95']
['9', ' 42560', ' 0', ' 9', ' 38', ' 95']
['9', ' 42560', ' 0', ' 9', ' 36', ' 95']
['9', ' 42560', ' 1', ' 9', ' 38', ' 95']
['9', ' 42880', ' 0', ' 9', ' 38', ' 95']
['9', ' 42880', ' 1', ' 9', ' 38', ' 95']
['9', ' 43200', ' 0', ' 9', ' 38', ' 95']
['9', ' 43200', ' 1', ' 9', ' 38', ' 95']
['9', ' 43200', ' 1', ' 9', ' 36', ' 95']
['9', ' 43520', ' 0', ' 9', ' 38', ' 95']
['9', ' 43520', ' 0', ' 9', ' 36', ' 95']
['9', ' 43520', ' 1', ' 9', ' 38', ' 95']
['9', ' 43840', ' 0', ' 9', ' 38', ' 95']
['9', ' 43840', ' 1', ' 9', ' 38', ' 95']
['9', ' 44160', ' 0', ' 9', ' 38', ' 95']
['9', ' 44160', ' 1', ' 9', ' 38', ' 95']
['9', ' 44160', ' 1', ' 9', ' 36', ' 95']
['9', ' 44480', ' 0', ' 9', ' 38', ' 95']
['9', ' 44480', ' 0', ' 9', ' 36', ' 95']
['9', ' 44480', ' 1', ' 9', ' 38', ' 95']
['9', ' 44800', ' 0', ' 9', ' 38', ' 95']
['9', ' 44800', ' 1', ' 9', ' 38', ' 95']
['9', ' 45120', ' 0', ' 9', ' 38', ' 95']
['9', ' 45120', ' 1', ' 9', ' 38', ' 95']
['9', ' 45120', ' 1', ' 9', ' 36', ' 95']
['9', ' 45440', ' 0', ' 9', ' 38', ' 95']
['9', ' 45440', ' 0', ' 9', ' 36', ' 95']
['9', ' 45440', ' 1', ' 9', ' 38', ' 95']
['9', ' 45760', ' 0', ' 9', ' 38', ' 95']
['9', ' 45760', ' 1', ' 9', ' 38', ' 95']
['9', ' 46080', ' 0', ' 9', ' 38', ' 95']
['9', ' 46080', ' 1', ' 9', ' 49', ' 95']
['9', ' 46080', ' 1', ' 9', ' 36', ' 95']
['9', ' 46400', ' 0', ' 9', ' 49', ' 95']
['9', ' 46400', ' 0', ' 9', ' 36', ' 95']
['9', ' 46400', ' 1', ' 9', ' 42', ' 63']
['9', ' 46720', ' 0', ' 9', ' 42', ' 63']
['9', ' 46720', ' 1', ' 9', ' 42', ' 63']
['9', ' 47040', ' 0', ' 9', ' 42', ' 63']
['9', ' 47040', ' 1', ' 9', ' 42', ' 79']
['9', ' 47040', ' 1', ' 9', ' 38', ' 95']
['9', ' 47040', ' 1', ' 9', ' 36', ' 95']
['9', ' 47360', ' 0', ' 9', ' 42', ' 79']
['9', ' 47360', ' 0', ' 9', ' 38', ' 95']
['9', ' 47360', ' 0', ' 9', ' 36', ' 95']
['9', ' 47360', ' 1', ' 9', ' 42', ' 79']
['9', ' 47680', ' 0', ' 9', ' 42', ' 79']
['9', ' 47680', ' 1', ' 9', ' 42', ' 79']
['9', ' 48000', ' 0', ' 9', ' 42', ' 79']
['9', ' 48000', ' 1', ' 9', ' 42', ' 79']
['9', ' 48000', ' 1', ' 9', ' 36', ' 95']
['9', ' 48320', ' 0', ' 9', ' 42', ' 79']
['9', ' 48320', ' 0', ' 9', ' 36', ' 95']
['9', ' 48320', ' 1', ' 9', ' 42', ' 79']
['9', ' 48640', ' 0', ' 9', ' 42', ' 79']
['9', ' 48640', ' 1', ' 9', ' 42', ' 79']
['9', ' 48960', ' 0', ' 9', ' 42', ' 79']
['9', ' 48960', ' 1', ' 9', ' 42', ' 79']
['9', ' 48960', ' 1', ' 9', ' 38', ' 95']
['9', ' 48960', ' 1', ' 9', ' 36', ' 95']
['9', ' 49280', ' 0', ' 9', ' 42', ' 79']
['9', ' 49280', ' 0', ' 9', ' 38', ' 95']
['9', ' 49280', ' 0', ' 9', ' 36', ' 95']
['9', ' 49280', ' 1', ' 9', ' 42', ' 79']
['9', ' 49600', ' 0', ' 9', ' 42', ' 79']
['9', ' 49600', ' 1', ' 9', ' 42', ' 79']
['9', ' 49920', ' 0', ' 9', ' 42', ' 79']
['9', ' 49920', ' 1', ' 9', ' 42', ' 79']
['9', ' 49920', ' 1', ' 9', ' 36', ' 95']
['9', ' 50240', ' 0', ' 9', ' 42', ' 79']
['9', ' 50240', ' 0', ' 9', ' 36', ' 95']
['9', ' 50240', ' 1', ' 9', ' 42', ' 79']
['9', ' 50560', ' 0', ' 9', ' 42', ' 79']
['9', ' 50560', ' 1', ' 9', ' 42', ' 79']
['9', ' 50880', ' 0', ' 9', ' 42', ' 79']
['9', ' 50880', ' 1', ' 9', ' 42', ' 79']
['9', ' 50880', ' 1', ' 9', ' 38', ' 95']
['9', ' 50880', ' 1', ' 9', ' 36', ' 95']
['9', ' 51200', ' 0', ' 9', ' 42', ' 79']
['9', ' 51200', ' 0', ' 9', ' 38', ' 95']
['9', ' 51200', ' 0', ' 9', ' 36', ' 95']
['9', ' 51200', ' 1', ' 9', ' 42', ' 79']
['9', ' 51520', ' 0', ' 9', ' 42', ' 79']
['9', ' 51520', ' 1', ' 9', ' 42', ' 79']
['9', ' 51840', ' 0', ' 9', ' 42', ' 79']
['9', ' 51840', ' 1', ' 9', ' 42', ' 79']
['9', ' 51840', ' 1', ' 9', ' 36', ' 95']
['9', ' 52160', ' 0', ' 9', ' 42', ' 79']
['9', ' 52160', ' 0', ' 9', ' 36', ' 95']
['9', ' 52160', ' 1', ' 9', ' 42', ' 79']
['9', ' 52480', ' 0', ' 9', ' 42', ' 79']
['9', ' 52480', ' 1', ' 9', ' 42', ' 79']
['9', ' 52800', ' 0', ' 9', ' 42', ' 79']
['9', ' 52800', ' 1', ' 9', ' 42', ' 79']
['9', ' 52800', ' 1', ' 9', ' 38', ' 95']
['9', ' 52800', ' 1', ' 9', ' 36', ' 95']
['9', ' 53120', ' 0', ' 9', ' 42', ' 79']
['9', ' 53120', ' 0', ' 9', ' 38', ' 95']
['9', ' 53120', ' 0', ' 9', ' 36', ' 95']
['9', ' 53120', ' 1', ' 9', ' 42', ' 79']
['9', ' 53440', ' 0', ' 9', ' 42', ' 79']
['9', ' 53440', ' 1', ' 9', ' 42', ' 79']
['9', ' 53760', ' 0', ' 9', ' 42', ' 79']
['9', ' 53760', ' 1', ' 9', ' 42', ' 79']
['9', ' 53760', ' 1', ' 9', ' 36', ' 95']
['9', ' 54080', ' 0', ' 9', ' 42', ' 79']
['9', ' 54080', ' 0', ' 9', ' 36', ' 95']
['9', ' 54080', ' 1', ' 9', ' 42', ' 79']
['9', ' 54400', ' 0', ' 9', ' 42', ' 79']
['9', ' 54400', ' 1', ' 9', ' 42', ' 79']
['9', ' 54720', ' 0', ' 9', ' 42', ' 79']
['9', ' 54720', ' 1', ' 9', ' 42', ' 79']
['9', ' 54720', ' 1', ' 9', ' 38', ' 95']
['9', ' 54720', ' 1', ' 9', ' 36', ' 95']
['9', ' 55040', ' 0', ' 9', ' 42', ' 79']
['9', ' 55040', ' 0', ' 9', ' 38', ' 95']
