['2', ' 0', ' 3', ' 0', ' 0']
['11', ' 60048', ' 1', ' 9', ' 70', ' 84']
['11', ' 60052', ' 0', ' 9', ' 70', ' 64']
['11', ' 60096', ' 1', ' 9', ' 36', ' 106']
['11', ' 60096', ' 1', ' 9', ' 38', ' 127']
['11', ' 60096', ' 1', ' 9', ' 70', ' 127']
['11', ' 60100', ' 0', ' 9', ' 36', ' 64']
['11', ' 60100', ' 0', ' 9', ' 38', ' 64']
['11', ' 60100', ' 0', ' 9', ' 70', ' 64']
['11', ' 60192', ' 1', ' 9', ' 70', ' 84']
['11', ' 60196', ' 0', ' 9', ' 70', ' 64']
['11', ' 60240', ' 1', ' 9', ' 70', ' 84']
['11', ' 60244', ' 0', ' 9', ' 70', ' 64']
['11', ' 60288', ' 1', ' 9', ' 36', ' 127']
['11', ' 60288', ' 1', ' 9', ' 70', ' 127']
['11', ' 60292', ' 0', ' 9', ' 36', ' 64']
['11', ' 60292', ' 0', ' 9', ' 70', ' 64']
['11', ' 60384', ' 1', ' 9', ' 70', ' 84']
['11', ' 60388', ' 0', ' 9', ' 70', ' 64']
['11', ' 60432', ' 1', ' 9', ' 70', ' 84']
['11', ' 60436', ' 0', ' 9', ' 70', ' 64']
['11', ' 60480', ' 1', ' 9', ' 36', ' 106']
['11', ' 60480', ' 1', ' 9', ' 38', ' 127']
['11', ' 60480', ' 1', ' 9', ' 70', ' 127']
['11', ' 60484', ' 0', ' 9', ' 36', ' 64']
['11', ' 60484', ' 0', ' 9', ' 38', ' 64']
['11', ' 60484', ' 0', ' 9', ' 70', ' 64']
['11', ' 60576', ' 1', ' 9', ' 70', ' 84']
['11', ' 60580', ' 0', ' 9', ' 70', ' 64']
['11', ' 60624', ' 1', ' 9', ' 70', ' 84']
['11', ' 60628', ' 0', ' 9', ' 70', ' 64']
['11', ' 60672', ' 2', ' 9', ' 1', ' 0']
['11', ' 60672', ' 3', ' 9', ' 0']
['11', ' 60672', ' 2', ' 9', ' 64', ' 0']
['11', ' 60672', ' 2', ' 9', ' 10', ' 64']
['11', ' 60672', ' 1', ' 9', ' 36', ' 127']
['11', ' 60672', ' 1', ' 9', ' 70', ' 127']
['11', ' 60676', ' 0', ' 9', ' 36', ' 64']
['11', ' 60676', ' 0', ' 9', ' 70', ' 64']
['11', ' 60768', ' 1', ' 9', ' 70', ' 84']
['11', ' 60772', ' 0', ' 9', ' 70', ' 64']
['11', ' 60816', ' 1', ' 9', ' 70', ' 84']
['11', ' 60820', ' 0', ' 9', ' 70', ' 64']
['11', ' 60864', ' 1', ' 9', ' 36', ' 106']
['11', ' 60864', ' 1', ' 9', ' 38', ' 127']
['11', ' 60864', ' 1', ' 9', ' 70', ' 127']
['11', ' 60868', ' 0', ' 9', ' 36', ' 64']
['11', ' 60868', ' 0', ' 9', ' 38', ' 64']
['11', ' 60868', ' 0', ' 9', ' 70', ' 64']
['11', ' 60960', ' 1', ' 9', ' 70', ' 84']
['11', ' 60964', ' 0', ' 9', ' 70', ' 64']
['11', ' 61008', ' 1', ' 9', ' 70', ' 84']
['11', ' 61012', ' 0', ' 9', ' 70', ' 64']
['11', ' 61056', ' 1', ' 9', ' 36', ' 127']
['11', ' 61056', ' 1', ' 9', ' 70', ' 127']
['11', ' 61060', ' 0', ' 9', ' 36', ' 64']
['11', ' 61060', ' 0', ' 9', ' 70', ' 64']
['11', ' 61152', ' 1', ' 9', ' 70', ' 84']
['11', ' 61156', ' 0', ' 9', ' 70', ' 64']
['11', ' 61200', ' 1', ' 9', ' 70', ' 84']
['11', ' 61204', ' 0', ' 9', ' 70', ' 64']
['11', ' 61248', ' 1', ' 9', ' 36', ' 106']
['11', ' 61248', ' 1', ' 9', ' 38', ' 127']
['11', ' 61248', ' 1', ' 9', ' 70', ' 127']
['11', ' 61252', ' 0', ' 9', ' 36', ' 64']
['11', ' 61252', ' 0', ' 9', ' 38', ' 64']
['11', ' 61252', ' 0', ' 9', ' 70', ' 64']
['11', ' 61344', ' 1', ' 9', ' 70', ' 84']
['11', ' 61348', ' 0', ' 9', ' 70', ' 64']
['11', ' 61392', ' 1', ' 9', ' 70', ' 84']
['11', ' 61396', ' 0', ' 9', ' 70', ' 64']
['11', ' 61440', ' 2', ' 9', ' 1', ' 0']
['11', ' 61440', ' 3', ' 9', ' 0']
['11', ' 61440', ' 2', ' 9', ' 64', ' 0']
['11', ' 61440', ' 2', ' 9', ' 10', ' 64']
['11', ' 61440', ' 1', ' 9', ' 36', ' 127']
['11', ' 61440', ' 1', ' 9', ' 70', ' 127']
['11', ' 61444', ' 0', ' 9', ' 36', ' 64']
['11', ' 61444', ' 0', ' 9', ' 70', ' 64']
['11', ' 61536', ' 1', ' 9', ' 70', ' 84']
['11', ' 61540', ' 0', ' 9', ' 70', ' 64']
['11', ' 61584', ' 1', ' 9', ' 70', ' 84']
['11', ' 61588', ' 0', ' 9', ' 70', ' 64']
['11', ' 61632', ' 1', ' 9', ' 36', ' 106']
['11', ' 61632', ' 1', ' 9', ' 38', ' 127']
['11', ' 61632', ' 1', ' 9', ' 70', ' 127']
['11', ' 61636', ' 0', ' 9', ' 36', ' 64']
['11', ' 61636', ' 0', ' 9', ' 38', ' 64']
['11', ' 61636', ' 0', ' 9', ' 70', ' 64']
['11', ' 61728', ' 1', ' 9', ' 70', ' 84']
['11', ' 61732', ' 0', ' 9', ' 70', ' 64']
['11', ' 61776', ' 1', ' 9', ' 70', ' 84']
['11', ' 61780', ' 0', ' 9', ' 70', ' 64']
['11', ' 61824', ' 1', ' 9', ' 36', ' 127']
['11', ' 61824', ' 1', ' 9', ' 70', ' 127']
['11', ' 61828', ' 0', ' 9', ' 36', ' 64']
['11', ' 61828', ' 0', ' 9', ' 70', ' 64']
['11', ' 61920', ' 1', ' 9', ' 70', ' 84']
['11', ' 61924', ' 0', ' 9', ' 70', ' 64']
['11', ' 61968', ' 1', ' 9', ' 70', ' 84']
['11', ' 61972', ' 0', ' 9', ' 70', ' 64']
['11', ' 62016', ' 1', ' 9', ' 36', ' 106']
['11', ' 62016', ' 1', ' 9', ' 38', ' 127']
['11', ' 62016', ' 1', ' 9', ' 70', ' 127']
['11', ' 62020', ' 0', ' 9', ' 36', ' 64']
['11', ' 62020', ' 0', ' 9', ' 38', ' 64']
['11', ' 62020', ' 0', ' 9', ' 70', ' 64']
['11', ' 62112', ' 1', ' 9', ' 70', ' 84']
['11', ' 62116', ' 0', ' 9', ' 70', ' 64']
['11', ' 62160', ' 1', ' 9', ' 70', ' 84']
['11', ' 62164', ' 0', ' 9', ' 70', ' 64']
['11', ' 62208', ' 2', ' 9', ' 1', ' 0']
['11', ' 62208', ' 3', ' 9', ' 0']
['11', ' 62208', ' 2', ' 9', ' 64', ' 0']
['11', ' 62208', ' 2', ' 9', ' 10', ' 64']
['11', ' 62208', ' 1', ' 9', ' 36', ' 127']
['11', ' 62208', ' 1', ' 9', ' 70', ' 127']
['11', ' 62212', ' 0', ' 9', ' 36', ' 64']
['11', ' 62212', ' 0', ' 9', ' 70', ' 64']
['11', ' 62304', ' 1', ' 9', ' 70', ' 84']
['11', ' 62308', ' 0', ' 9', ' 70', ' 64']
['11', ' 62352', ' 1', ' 9', ' 70', ' 84']
['11', ' 62356', ' 0', ' 9', ' 70', ' 64']
['11', ' 62400', ' 1', ' 9', ' 36', ' 106']
['11', ' 62400', ' 1', ' 9', ' 38', ' 127']
['11', ' 62400', ' 1', ' 9', ' 70', ' 127']
['11', ' 62404', ' 0', ' 9', ' 36', ' 64']
['11', ' 62404', ' 0', ' 9', ' 38', ' 64']
['11', ' 62404', ' 0', ' 9', ' 70', ' 64']
['11', ' 62496', ' 1', ' 9', ' 70', ' 84']
['11', ' 62500', ' 0', ' 9', ' 70', ' 64']
['11', ' 62544', ' 1', ' 9', ' 70', ' 84']
['11', ' 62548', ' 0', ' 9', ' 70', ' 64']
['11', ' 62592', ' 1', ' 9', ' 36', ' 127']
['11', ' 62592', ' 1', ' 9', ' 70', ' 127']
['11', ' 62596', ' 0', ' 9', ' 36', ' 64']
['11', ' 62596', ' 0', ' 9', ' 70', ' 64']
['11', ' 62688', ' 1', ' 9', ' 70', ' 84']
['11', ' 62692', ' 0', ' 9', ' 70', ' 64']
['11', ' 62736', ' 1', ' 9', ' 70', ' 84']
['11', ' 62740', ' 0', ' 9', ' 70', ' 64']
['11', ' 62784', ' 1', ' 9', ' 36', ' 106']
['11', ' 62784', ' 1', ' 9', ' 38', ' 127']
['11', ' 62784', ' 1', ' 9', ' 70', ' 127']
['11', ' 62788', ' 0', ' 9', ' 36', ' 64']
['11', ' 62788', ' 0', ' 9', ' 38', ' 64']
['11', ' 62788', ' 0', ' 9', ' 70', ' 64']
['11', ' 62880', ' 1', ' 9', ' 70', ' 84']
['11', ' 62884', ' 0', ' 9', ' 70', ' 64']
['11', ' 62928', ' 1', ' 9', ' 70', ' 84']
['11', ' 62932', ' 0', ' 9', ' 70', ' 64']
['11', ' 62976', ' 2', ' 9', ' 1', ' 0']
['11', ' 62976', ' 3', ' 9', ' 0']
['11', ' 62976', ' 2', ' 9', ' 64', ' 0']
['11', ' 62976', ' 2', ' 9', ' 10', ' 64']
['11', ' 62976', ' 1', ' 9', ' 36', ' 127']
['11', ' 62976', ' 1', ' 9', ' 70', ' 127']
['11', ' 62980', ' 0', ' 9', ' 36', ' 64']
['11', ' 62980', ' 0', ' 9', ' 70', ' 64']
['11', ' 63072', ' 1', ' 9', ' 70', ' 84']
['11', ' 63076', ' 0', ' 9', ' 70', ' 64']
['11', ' 63120', ' 1', ' 9', ' 70', ' 84']
['11', ' 63124', ' 0', ' 9', ' 70', ' 64']
['11', ' 63168', ' 1', ' 9', ' 36', ' 106']
['11', ' 63168', ' 1', ' 9', ' 38', ' 127']
['11', ' 63168', ' 1', ' 9', ' 70', ' 127']
['11', ' 63172', ' 0', ' 9', ' 36', ' 64']
['11', ' 63172', ' 0', ' 9', ' 38', ' 64']
['11', ' 63172', ' 0', ' 9', ' 70', ' 64']
['11', ' 63264', ' 1', ' 9', ' 70', ' 84']
['11', ' 63268', ' 0', ' 9', ' 70', ' 64']
['11', ' 63312', ' 1', ' 9', ' 70', ' 84']
['11', ' 63316', ' 0', ' 9', ' 70', ' 64']
['11', ' 63360', ' 1', ' 9', ' 36', ' 127']
['11', ' 63360', ' 1', ' 9', ' 70', ' 127']
['11', ' 63364', ' 0', ' 9', ' 36', ' 64']
['11', ' 63364', ' 0', ' 9', ' 70', ' 64']
['11', ' 63456', ' 1', ' 9', ' 70', ' 84']
['11', ' 63460', ' 0', ' 9', ' 70', ' 64']
['11', ' 63504', ' 1', ' 9', ' 70', ' 84']
['11', ' 63508', ' 0', ' 9', ' 70', ' 64']
['11', ' 63552', ' 1', ' 9', ' 36', ' 106']
['11', ' 63552', ' 1', ' 9', ' 38', ' 127']
['11', ' 63552', ' 1', ' 9', ' 70', ' 127']
['11', ' 63556', ' 0', ' 9', ' 36', ' 64']
['11', ' 63556', ' 0', ' 9', ' 38', ' 64']
['11', ' 63556', ' 0', ' 9', ' 70', ' 64']
['11', ' 63648', ' 1', ' 9', ' 70', ' 84']
['11', ' 63652', ' 0', ' 9', ' 70', ' 64']
['11', ' 63696', ' 1', ' 9', ' 70', ' 84']
['11', ' 63700', ' 0', ' 9', ' 70', ' 64']
['11', ' 63744', ' 2', ' 9', ' 1', ' 0']
['11', ' 63744', ' 3', ' 9', ' 0']
['11', ' 63744', ' 2', ' 9', ' 64', ' 0']
['11', ' 63744', ' 2', ' 9', ' 10', ' 64']
['11', ' 63744', ' 1', ' 9', ' 36', ' 127']
['11', ' 63744', ' 1', ' 9', ' 70', ' 127']
['11', ' 63748', ' 0', ' 9', ' 36', ' 64']
['11', ' 63748', ' 0', ' 9', ' 70', ' 64']
['11', ' 63840', ' 1', ' 9', ' 70', ' 84']
['11', ' 63844', ' 0', ' 9', ' 70', ' 64']
['11', ' 63888', ' 1', ' 9', ' 70', ' 84']
['11', ' 63892', ' 0', ' 9', ' 70', ' 64']
['11', ' 63936', ' 1', ' 9', ' 36', ' 106']
['11', ' 63936', ' 1', ' 9', ' 38', ' 127']
['11', ' 63936', ' 1', ' 9', ' 70', ' 127']
['11', ' 63940', ' 0', ' 9', ' 36', ' 64']
['11', ' 63940', ' 0', ' 9', ' 38', ' 64']
['11', ' 63940', ' 0', ' 9', ' 70', ' 64']
['11', ' 64032', ' 1', ' 9', ' 70', ' 84']
['11', ' 64036', ' 0', ' 9', ' 70', ' 64']
['11', ' 64080', ' 1', ' 9', ' 70', ' 84']
['11', ' 64084', ' 0', ' 9', ' 70', ' 64']
['11', ' 64128', ' 1', ' 9', ' 36', ' 127']
['11', ' 64128', ' 1', ' 9', ' 70', ' 127']
['11', ' 64132', ' 0', ' 9', ' 36', ' 64']
['11', ' 64132', ' 0', ' 9', ' 70', ' 64']
['11', ' 64224', ' 1', ' 9', ' 70', ' 84']
['11', ' 64228', ' 0', ' 9', ' 70', ' 64']
['11', ' 64272', ' 1', ' 9', ' 70', ' 84']
['11', ' 64276', ' 0', ' 9', ' 70', ' 64']
['11', ' 64320', ' 1', ' 9', ' 36', ' 106']
['11', ' 64320', ' 1', ' 9', ' 38', ' 127']
['11', ' 64320', ' 1', ' 9', ' 70', ' 127']
['11', ' 64324', ' 0', ' 9', ' 36', ' 64']
['11', ' 64324', ' 0', ' 9', ' 38', ' 64']
['11', ' 64324', ' 0', ' 9', ' 70', ' 64']
['11', ' 64416', ' 1', ' 9', ' 70', ' 84']
['11', ' 64420', ' 0', ' 9', ' 70', ' 64']
['11', ' 64464', ' 1', ' 9', ' 70', ' 84']
['11', ' 64468', ' 0', ' 9', ' 70', ' 64']
['11', ' 64512', ' 2', ' 9', ' 1', ' 0']
['11', ' 64512', ' 3', ' 9', ' 0']
['11', ' 64512', ' 2', ' 9', ' 64', ' 0']
['11', ' 64512', ' 2', ' 9', ' 10', ' 64']
['11', ' 64512', ' 1', ' 9', ' 36', ' 127']
['11', ' 64512', ' 1', ' 9', ' 70', ' 127']
['11', ' 64516', ' 0', ' 9', ' 36', ' 64']
['11', ' 64516', ' 0', ' 9', ' 70', ' 64']
['11', ' 64608', ' 1', ' 9', ' 70', ' 84']
['11', ' 64612', ' 0', ' 9', ' 70', ' 64']
['11', ' 64656', ' 1', ' 9', ' 70', ' 84']
['11', ' 64660', ' 0', ' 9', ' 70', ' 64']
['11', ' 64704', ' 1', ' 9', ' 36', ' 106']
['11', ' 64704', ' 1', ' 9', ' 38', ' 127']
['11', ' 64704', ' 1', ' 9', ' 70', ' 127']
['11', ' 64708', ' 0', ' 9', ' 36', ' 64']
['11', ' 64708', ' 0', ' 9', ' 38', ' 64']
['11', ' 64708', ' 0', ' 9', ' 70', ' 64']
['11', ' 64800', ' 1', ' 9', ' 70', ' 84']
['11', ' 64804', ' 0', ' 9', ' 70', ' 64']
['11', ' 64848', ' 1', ' 9', ' 70', ' 84']
['11', ' 64852', ' 0', ' 9', ' 70', ' 64']
['11', ' 64896', ' 1', ' 9', ' 36', ' 127']
['11', ' 64896', ' 1', ' 9', ' 70', ' 127']
['11', ' 64900', ' 0', ' 9', ' 36', ' 64']
['11', ' 64900', ' 0', ' 9', ' 70', ' 64']
['11', ' 64992', ' 1', ' 9', ' 70', ' 84']
['11', ' 64996', ' 0', ' 9', ' 70', ' 64']
['11', ' 65040', ' 1', ' 9', ' 70', ' 84']
['11', ' 65044', ' 0', ' 9', ' 70', ' 64']
['11', ' 65088', ' 1', ' 9', ' 36', ' 106']
['11', ' 65088', ' 1', ' 9', ' 38', ' 127']
['11', ' 65088', ' 1', ' 9', ' 70', ' 127']
['11', ' 65092', ' 0', ' 9', ' 36', ' 64']
['11', ' 65092', ' 0', ' 9', ' 38', ' 64']
['11', ' 65092', ' 0', ' 9', ' 70', ' 64']
['11', ' 65184', ' 1', ' 9', ' 70', ' 84']
['11', ' 65188', ' 0', ' 9', ' 70', ' 64']
['11', ' 65232', ' 1', ' 9', ' 70', ' 84']
['11', ' 65236', ' 0', ' 9', ' 70', ' 64']
['11', ' 65280', ' 2', ' 9', ' 1', ' 0']
['11', ' 65280', ' 3', ' 9', ' 0']
['11', ' 65280', ' 2', ' 9', ' 64', ' 0']
['11', ' 65280', ' 2', ' 9', ' 10', ' 64']
['11', ' 65280', ' 1', ' 9', ' 36', ' 127']
['11', ' 65280', ' 1', ' 9', ' 70', ' 127']
['11', ' 65284', ' 0', ' 9', ' 36', ' 64']
['11', ' 65284', ' 0', ' 9', ' 70', ' 64']
['11', ' 65376', ' 1', ' 9', ' 70', ' 84']
['11', ' 65380', ' 0', ' 9', ' 70', ' 64']
['11', ' 65424', ' 1', ' 9', ' 70', ' 84']
['11', ' 65428', ' 0', ' 9', ' 70', ' 64']
['11', ' 65472', ' 1', ' 9', ' 36', ' 106']
['11', ' 65472', ' 1', ' 9', ' 38', ' 127']
['11', ' 65472', ' 1', ' 9', ' 70', ' 127']
['11', ' 65476', ' 0', ' 9', ' 36', ' 64']
['11', ' 65476', ' 0', ' 9', ' 38', ' 64']
['11', ' 65476', ' 0', ' 9', ' 70', ' 64']
['11', ' 65568', ' 1', ' 9', ' 70', ' 84']
['11', ' 65572', ' 0', ' 9', ' 70', ' 64']
['11', ' 65616', ' 1', ' 9', ' 70', ' 84']
['11', ' 65620', ' 0', ' 9', ' 70', ' 64']
['11', ' 65664', ' 1', ' 9', ' 36', ' 127']
['11', ' 65664', ' 1', ' 9', ' 70', ' 127']
['11', ' 65668', ' 0', ' 9', ' 36', ' 64']
['11', ' 65668', ' 0', ' 9', ' 70', ' 64']
['11', ' 65760', ' 1', ' 9', ' 70', ' 84']
['11', ' 65764', ' 0', ' 9', ' 70', ' 64']
['11', ' 65808', ' 1', ' 9', ' 70', ' 84']
['11', ' 65812', ' 0', ' 9', ' 70', ' 64']
['11', ' 65856', ' 1', ' 9', ' 36', ' 106']
['11', ' 65856', ' 1', ' 9', ' 38', ' 127']
['11', ' 65856', ' 1', ' 9', ' 70', ' 127']
['11', ' 65860', ' 0', ' 9', ' 36', ' 64']
['11', ' 65860', ' 0', ' 9', ' 38', ' 64']
['11', ' 65860', ' 0', ' 9', ' 70', ' 64']
['11', ' 65952', ' 1', ' 9', ' 70', ' 84']
['11', ' 65956', ' 0', ' 9', ' 70', ' 64']
['11', ' 66000', ' 1', ' 9', ' 70', ' 84']
['11', ' 66004', ' 0', ' 9', ' 70', ' 64']
['11', ' 66048', ' 2', ' 9', ' 1', ' 0']
['11', ' 66048', ' 3', ' 9', ' 0']
['11', ' 66048', ' 2', ' 9', ' 64', ' 0']
['11', ' 66048', ' 2', ' 9', ' 10', ' 64']
['11', ' 66048', ' 1', ' 9', ' 36', ' 127']
['11', ' 66048', ' 1', ' 9', ' 70', ' 127']
['11', ' 66052', ' 0', ' 9', ' 36', ' 64']
['11', ' 66052', ' 0', ' 9', ' 70', ' 64']
['11', ' 66144', ' 1', ' 9', ' 70', ' 84']
['11', ' 66148', ' 0', ' 9', ' 70', ' 64']
['11', ' 66192', ' 1', ' 9', ' 70', ' 84']
['11', ' 66196', ' 0', ' 9', ' 70', ' 64']
['11', ' 66240', ' 1', ' 9', ' 36', ' 106']
['11', ' 66240', ' 1', ' 9', ' 38', ' 127']
['11', ' 66240', ' 1', ' 9', ' 70', ' 127']
['11', ' 66244', ' 0', ' 9', ' 36', ' 64']
['11', ' 66244', ' 0', ' 9', ' 38', ' 64']
['11', ' 66244', ' 0', ' 9', ' 70', ' 64']
['11', ' 66336', ' 1', ' 9', ' 70', ' 84']
['11', ' 66340', ' 0', ' 9', ' 70', ' 64']
['11', ' 66384', ' 1', ' 9', ' 70', ' 84']
['11', ' 66388', ' 0', ' 9', ' 70', ' 64']
['11', ' 66432', ' 1', ' 9', ' 36', ' 127']
['11', ' 66432', ' 1', ' 9', ' 70', ' 127']
['11', ' 66436', ' 0', ' 9', ' 36', ' 64']
['11', ' 66436', ' 0', ' 9', ' 70', ' 64']
['11', ' 66528', ' 1', ' 9', ' 70', ' 84']
['11', ' 66532', ' 0', ' 9', ' 70', ' 64']
['11', ' 66576', ' 1', ' 9', ' 70', ' 84']
['11', ' 66580', ' 0', ' 9', ' 70', ' 64']
['11', ' 66624', ' 1', ' 9', ' 36', ' 106']
['11', ' 66624', ' 1', ' 9', ' 38', ' 127']
['11', ' 66624', ' 1', ' 9', ' 70', ' 127']
['11', ' 66628', ' 0', ' 9', ' 36', ' 64']
['11', ' 66628', ' 0', ' 9', ' 38', ' 64']
['11', ' 66628', ' 0', ' 9', ' 70', ' 64']
['11', ' 66720', ' 1', ' 9', ' 70', ' 84']
['11', ' 66724', ' 0', ' 9', ' 70', ' 64']
['11', ' 66768', ' 1', ' 9', ' 70', ' 84']
['11', ' 66772', ' 0', ' 9', ' 70', ' 64']
['11', ' 66816', ' 2', ' 9', ' 1', ' 0']
['11', ' 66816', ' 3', ' 9', ' 0']
['11', ' 66816', ' 2', ' 9', ' 64', ' 0']
['11', ' 66816', ' 2', ' 9', ' 10', ' 64']
['11', ' 66816', ' 1', ' 9', ' 36', ' 127']
['11', ' 66816', ' 1', ' 9', ' 70', ' 127']
['11', ' 66820', ' 0', ' 9', ' 36', ' 64']
['11', ' 66820', ' 0', ' 9', ' 70', ' 64']
['11', ' 66912', ' 1', ' 9', ' 70', ' 84']
['11', ' 66916', ' 0', ' 9', ' 70', ' 64']
['11', ' 66960', ' 1', ' 9', ' 70', ' 84']
['11', ' 66964', ' 0', ' 9', ' 70', ' 64']
['11', ' 67008', ' 1', ' 9', ' 36', ' 106']
['11', ' 67008', ' 1', ' 9', ' 38', ' 127']
['11', ' 67008', ' 1', ' 9', ' 70', ' 127']
['11', ' 67012', ' 0', ' 9', ' 36', ' 64']
['11', ' 67012', ' 0', ' 9', ' 38', ' 64']
['11', ' 67012', ' 0', ' 9', ' 70', ' 64']
['11', ' 67104', ' 1', ' 9', ' 70', ' 84']
['11', ' 67108', ' 0', ' 9', ' 70', ' 64']
['11', ' 67152', ' 1', ' 9', ' 70', ' 84']
['11', ' 67156', ' 0', ' 9', ' 70', ' 64']
['11', ' 67200', ' 1', ' 9', ' 36', ' 127']
['11', ' 67200', ' 1', ' 9', ' 70', ' 127']
['11', ' 67204', ' 0', ' 9', ' 36', ' 64']
['11', ' 67204', ' 0', ' 9', ' 70', ' 64']
['11', ' 67296', ' 1', ' 9', ' 70', ' 84']
['11', ' 67300', ' 0', ' 9', ' 70', ' 64']
['11', ' 67344', ' 1', ' 9', ' 70', ' 84']
['11', ' 67348', ' 0', ' 9', ' 70', ' 64']
['11', ' 67392', ' 1', ' 9', ' 36', ' 106']
['11', ' 67392', ' 1', ' 9', ' 38', ' 127']
['11', ' 67392', ' 1', ' 9', ' 70', ' 127']
['11', ' 67396', ' 0', ' 9', ' 36', ' 64']
['11', ' 67396', ' 0', ' 9', ' 38', ' 64']
['11', ' 67396', ' 0', ' 9', ' 70', ' 64']
['11', ' 67488', ' 1', ' 9', ' 70', ' 84']
['11', ' 67492', ' 0', ' 9', ' 70', ' 64']
['11', ' 67536', ' 1', ' 9', ' 70', ' 84']
['11', ' 67540', ' 0', ' 9', ' 70', ' 64']
['11', ' 67584', ' 2', ' 9', ' 1', ' 0']
['11', ' 67584', ' 3', ' 9', ' 0']
['11', ' 67584', ' 2', ' 9', ' 64', ' 0']
['11', ' 67584', ' 2', ' 9', ' 10', ' 64']
['11', ' 67584', ' 1', ' 9', ' 36', ' 127']
['11', ' 67584', ' 1', ' 9', ' 70', ' 127']
['11', ' 67588', ' 0', ' 9', ' 36', ' 64']
['11', ' 67588', ' 0', ' 9', ' 70', ' 64']
['11', ' 67680', ' 1', ' 9', ' 70', ' 84']
['11', ' 67684', ' 0', ' 9', ' 70', ' 64']
['11', ' 67728', ' 1', ' 9', ' 70', ' 84']
['11', ' 67732', ' 0', ' 9', ' 70', ' 64']
['11', ' 67776', ' 1', ' 9', ' 36', ' 106']
['11', ' 67776', ' 1', ' 9', ' 38', ' 127']
['11', ' 67776', ' 1', ' 9', ' 70', ' 127']
['11', ' 67780', ' 0', ' 9', ' 36', ' 64']
['11', ' 67780', ' 0', ' 9', ' 38', ' 64']
['11', ' 67780', ' 0', ' 9', ' 70', ' 64']
['11', ' 67872', ' 1', ' 9', ' 70', ' 84']
['11', ' 67876', ' 0', ' 9', ' 70', ' 64']
['11', ' 67920', ' 1', ' 9', ' 70', ' 84']
['11', ' 67924', ' 0', ' 9', ' 70', ' 64']
['11', ' 67968', ' 1', ' 9', ' 36', ' 127']
['11', ' 67968', ' 1', ' 9', ' 70', ' 127']
['11', ' 67972', ' 0', ' 9', ' 36', ' 64']
['11', ' 67972', ' 0', ' 9', ' 70', ' 64']
['11', ' 68064', ' 1', ' 9', ' 70', ' 84']
['11', ' 68068', ' 0', ' 9', ' 70', ' 64']
['11', ' 68112', ' 1', ' 9', ' 70', ' 84']
['11', ' 68116', ' 0', ' 9', ' 70', ' 64']
['11', ' 68160', ' 1', ' 9', ' 36', ' 106']
['11', ' 68160', ' 1', ' 9', ' 38', ' 127']
['11', ' 68160', ' 1', ' 9', ' 70', ' 127']
['11', ' 68164', ' 0', ' 9', ' 36', ' 64']
['11', ' 68164', ' 0', ' 9', ' 38', ' 64']
['11', ' 68164', ' 0', ' 9', ' 70', ' 64']
['11', ' 68256', ' 1', ' 9', ' 36', ' 127']
['11', ' 68256', ' 1', ' 9', ' 70', ' 84']
['11', ' 68260', ' 0', ' 9', ' 36', ' 64']
['11', ' 68260', ' 0', ' 9', ' 70', ' 64']
['11', ' 68304', ' 1', ' 9', ' 70', ' 84']
['11', ' 68308', ' 0', ' 9', ' 70', ' 64']
['11', ' 68352', ' 2', ' 9', ' 1', ' 0']
['11', ' 68352', ' 3', ' 9', ' 0']
['11', ' 68352', ' 2', ' 9', ' 64', ' 0']
['11', ' 68352', ' 2', ' 9', ' 10', ' 64']
['11', ' 68352', ' 1', ' 9', ' 36', ' 127']
['11', ' 68352', ' 1', ' 9', ' 49', ' 106']
['11', ' 68352', ' 1', ' 9', ' 70', ' 127']
['11', ' 68356', ' 0', ' 9', ' 36', ' 64']
['11', ' 68356', ' 0', ' 9', ' 49', ' 64']
['11', ' 68356', ' 0', ' 9', ' 70', ' 64']
['11', ' 68448', ' 1', ' 9', ' 70', ' 84']
['11', ' 68452', ' 0', ' 9', ' 70', ' 64']
['11', ' 68496', ' 1', ' 9', ' 70', ' 84']
['11', ' 68500', ' 0', ' 9', ' 70', ' 64']
['11', ' 68544', ' 1', ' 9', ' 36', ' 106']
['11', ' 68544', ' 1', ' 9', ' 38', ' 127']
['11', ' 68544', ' 1', ' 9', ' 70', ' 127']
['11', ' 68548', ' 0', ' 9', ' 36', ' 64']
['11', ' 68548', ' 0', ' 9', ' 38', ' 64']
['11', ' 68548', ' 0', ' 9', ' 70', ' 64']
['11', ' 68640', ' 1', ' 9', ' 70', ' 84']
['11', ' 68644', ' 0', ' 9', ' 70', ' 64']
['11', ' 68688', ' 1', ' 9', ' 70', ' 84']
['11', ' 68692', ' 0', ' 9', ' 70', ' 64']
['11', ' 68736', ' 1', ' 9', ' 36', ' 127']
['11', ' 68736', ' 1', ' 9', ' 70', ' 127']
['11', ' 68740', ' 0', ' 9', ' 36', ' 64']
['11', ' 68740', ' 0', ' 9', ' 70', ' 64']
['11', ' 68832', ' 1', ' 9', ' 70', ' 84']
['11', ' 68836', ' 0', ' 9', ' 70', ' 64']
['11', ' 68880', ' 1', ' 9', ' 70', ' 84']
['11', ' 68884', ' 0', ' 9', ' 70', ' 64']
['11', ' 68928', ' 1', ' 9', ' 36', ' 106']
['11', ' 68928', ' 1', ' 9', ' 38', ' 127']
['11', ' 68928', ' 1', ' 9', ' 70', ' 127']
