['2', ' 0', ' 3', ' 0', ' 101']
['6', ' 111480', ' 1', ' 9', ' 60', ' 100']
['6', ' 111600', ' 1', ' 9', ' 60', ' 0']
['6', ' 111600', ' 1', ' 9', ' 63', ' 0']
['6', ' 111600', ' 1', ' 9', ' 62', ' 100']
['6', ' 111600', ' 1', ' 9', ' 63', ' 100']
['6', ' 111600', ' 1', ' 9', ' 60', ' 100']
['6', ' 111720', ' 1', ' 9', ' 60', ' 0']
['6', ' 111720', ' 1', ' 9', ' 62', ' 0']
['6', ' 111720', ' 1', ' 9', ' 60', ' 100']
['6', ' 111778', ' 1', ' 9', ' 60', ' 0']
['6', ' 111780', ' 1', ' 9', ' 60', ' 100']
['6', ' 111838', ' 1', ' 9', ' 60', ' 0']
['6', ' 111840', ' 1', ' 9', ' 63', ' 0']
['6', ' 111840', ' 1', ' 9', ' 62', ' 100']
['6', ' 111840', ' 1', ' 9', ' 60', ' 100']
['6', ' 111960', ' 1', ' 9', ' 60', ' 0']
['6', ' 111960', ' 1', ' 9', ' 62', ' 0']
['6', ' 111960', ' 1', ' 9', ' 60', ' 100']
['6', ' 112018', ' 1', ' 9', ' 60', ' 0']
['6', ' 112020', ' 1', ' 9', ' 60', ' 100']
['6', ' 112078', ' 1', ' 9', ' 60', ' 0']
['6', ' 112080', ' 1', ' 9', ' 64', ' 100']
['6', ' 112080', ' 1', ' 9', ' 60', ' 100']
['6', ' 112200', ' 1', ' 9', ' 60', ' 0']
['6', ' 112200', ' 1', ' 9', ' 64', ' 0']
['6', ' 112200', ' 1', ' 9', ' 60', ' 100']
['6', ' 112320', ' 1', ' 9', ' 60', ' 0']
['6', ' 112320', ' 1', ' 9', ' 63', ' 100']
['6', ' 112320', ' 1', ' 9', ' 60', ' 100']
['6', ' 112440', ' 1', ' 9', ' 60', ' 0']
['6', ' 112440', ' 1', ' 9', ' 64', ' 100']
['6', ' 112440', ' 1', ' 9', ' 60', ' 100']
['6', ' 112500', ' 1', ' 9', ' 64', ' 0']
['6', ' 112500', ' 1', ' 9', ' 61', ' 100']
['6', ' 112560', ' 1', ' 9', ' 61', ' 0']
['6', ' 112560', ' 1', ' 9', ' 60', ' 0']
['6', ' 112560', ' 1', ' 9', ' 63', ' 0']
['6', ' 112560', ' 1', ' 9', ' 62', ' 100']
['6', ' 112560', ' 1', ' 9', ' 63', ' 100']
['6', ' 112560', ' 1', ' 9', ' 60', ' 100']
['6', ' 112680', ' 1', ' 9', ' 60', ' 0']
['6', ' 112680', ' 1', ' 9', ' 62', ' 0']
['6', ' 112680', ' 1', ' 9', ' 60', ' 100']
['6', ' 112738', ' 1', ' 9', ' 60', ' 0']
['6', ' 112740', ' 1', ' 9', ' 60', ' 100']
['6', ' 112798', ' 1', ' 9', ' 60', ' 0']
['6', ' 112800', ' 1', ' 9', ' 63', ' 0']
['6', ' 112800', ' 1', ' 9', ' 62', ' 100']
['6', ' 112800', ' 1', ' 9', ' 60', ' 100']
['6', ' 112920', ' 1', ' 9', ' 60', ' 0']
['6', ' 112920', ' 1', ' 9', ' 62', ' 0']
['6', ' 112920', ' 1', ' 9', ' 60', ' 100']
['6', ' 112978', ' 1', ' 9', ' 60', ' 0']
['6', ' 112980', ' 1', ' 9', ' 60', ' 100']
['6', ' 113038', ' 1', ' 9', ' 60', ' 0']
['6', ' 113040', ' 1', ' 9', ' 64', ' 100']
['6', ' 113040', ' 1', ' 9', ' 60', ' 100']
['6', ' 113160', ' 1', ' 9', ' 60', ' 0']
['6', ' 113160', ' 1', ' 9', ' 64', ' 0']
['6', ' 113160', ' 1', ' 9', ' 60', ' 100']
['6', ' 113280', ' 1', ' 9', ' 60', ' 0']
['6', ' 113280', ' 1', ' 9', ' 63', ' 100']
['6', ' 113280', ' 1', ' 9', ' 60', ' 100']
['6', ' 113400', ' 1', ' 9', ' 60', ' 0']
['6', ' 113400', ' 1', ' 9', ' 60', ' 100']
['6', ' 113520', ' 1', ' 9', ' 60', ' 0']
['6', ' 113520', ' 1', ' 9', ' 63', ' 0']
['6', ' 113520', ' 1', ' 9', ' 62', ' 100']
['6', ' 113520', ' 1', ' 9', ' 63', ' 100']
['6', ' 113520', ' 1', ' 9', ' 60', ' 100']
['6', ' 113640', ' 1', ' 9', ' 60', ' 0']
['6', ' 113640', ' 1', ' 9', ' 62', ' 0']
['6', ' 113640', ' 1', ' 9', ' 60', ' 100']
['6', ' 113698', ' 1', ' 9', ' 60', ' 0']
['6', ' 113700', ' 1', ' 9', ' 60', ' 100']
['6', ' 113758', ' 1', ' 9', ' 60', ' 0']
['6', ' 113760', ' 1', ' 9', ' 63', ' 0']
['6', ' 113760', ' 1', ' 9', ' 62', ' 100']
['6', ' 113760', ' 1', ' 9', ' 60', ' 100']
['6', ' 113880', ' 1', ' 9', ' 60', ' 0']
['6', ' 113880', ' 1', ' 9', ' 62', ' 0']
['6', ' 113880', ' 1', ' 9', ' 60', ' 100']
['6', ' 113938', ' 1', ' 9', ' 60', ' 0']
['6', ' 113940', ' 1', ' 9', ' 60', ' 100']
['6', ' 113998', ' 1', ' 9', ' 60', ' 0']
['6', ' 114000', ' 1', ' 9', ' 64', ' 100']
['6', ' 114000', ' 1', ' 9', ' 60', ' 100']
['6', ' 114120', ' 1', ' 9', ' 60', ' 0']
['6', ' 114120', ' 1', ' 9', ' 64', ' 0']
['6', ' 114120', ' 1', ' 9', ' 60', ' 100']
['6', ' 114240', ' 1', ' 9', ' 60', ' 0']
['6', ' 114240', ' 1', ' 9', ' 63', ' 100']
['6', ' 114240', ' 1', ' 9', ' 60', ' 100']
['6', ' 114360', ' 1', ' 9', ' 60', ' 0']
['6', ' 114360', ' 1', ' 9', ' 60', ' 100']
['6', ' 114480', ' 1', ' 9', ' 60', ' 0']
['6', ' 114480', ' 1', ' 9', ' 63', ' 0']
['6', ' 114480', ' 1', ' 9', ' 62', ' 100']
['6', ' 114480', ' 1', ' 9', ' 63', ' 100']
['6', ' 114480', ' 1', ' 9', ' 60', ' 100']
['6', ' 114600', ' 1', ' 9', ' 60', ' 0']
['6', ' 114600', ' 1', ' 9', ' 62', ' 0']
['6', ' 114600', ' 1', ' 9', ' 60', ' 100']
['6', ' 114658', ' 1', ' 9', ' 60', ' 0']
['6', ' 114660', ' 1', ' 9', ' 60', ' 100']
['6', ' 114718', ' 1', ' 9', ' 60', ' 0']
['6', ' 114720', ' 1', ' 9', ' 63', ' 0']
['6', ' 114720', ' 1', ' 9', ' 62', ' 100']
['6', ' 114720', ' 1', ' 9', ' 60', ' 100']
['6', ' 114840', ' 1', ' 9', ' 60', ' 0']
['6', ' 114840', ' 1', ' 9', ' 62', ' 0']
['6', ' 114840', ' 1', ' 9', ' 60', ' 100']
['6', ' 114898', ' 1', ' 9', ' 60', ' 0']
['6', ' 114900', ' 1', ' 9', ' 60', ' 100']
['6', ' 114958', ' 1', ' 9', ' 60', ' 0']
['6', ' 114960', ' 1', ' 9', ' 64', ' 100']
['6', ' 114960', ' 1', ' 9', ' 60', ' 100']
['6', ' 115080', ' 1', ' 9', ' 60', ' 0']
['6', ' 115080', ' 1', ' 9', ' 64', ' 0']
['6', ' 115080', ' 1', ' 9', ' 60', ' 100']
['6', ' 115200', ' 1', ' 9', ' 60', ' 0']
['6', ' 115200', ' 1', ' 9', ' 63', ' 100']
['6', ' 115200', ' 1', ' 9', ' 60', ' 100']
['6', ' 115320', ' 1', ' 9', ' 60', ' 0']
['6', ' 115320', ' 1', ' 9', ' 64', ' 100']
['6', ' 115320', ' 1', ' 9', ' 60', ' 100']
['6', ' 115380', ' 1', ' 9', ' 64', ' 0']
['6', ' 115380', ' 1', ' 9', ' 61', ' 100']
['6', ' 115440', ' 1', ' 9', ' 61', ' 0']
['6', ' 115440', ' 1', ' 9', ' 60', ' 0']
['6', ' 115440', ' 1', ' 9', ' 63', ' 0']
['6', ' 115440', ' 1', ' 9', ' 62', ' 100']
['6', ' 115440', ' 1', ' 9', ' 63', ' 100']
['6', ' 115440', ' 1', ' 9', ' 60', ' 100']
['6', ' 115560', ' 1', ' 9', ' 60', ' 0']
['6', ' 115560', ' 1', ' 9', ' 62', ' 0']
['6', ' 115560', ' 1', ' 9', ' 60', ' 100']
['6', ' 115618', ' 1', ' 9', ' 60', ' 0']
['6', ' 115620', ' 1', ' 9', ' 60', ' 100']
['6', ' 115678', ' 1', ' 9', ' 60', ' 0']
['6', ' 115680', ' 1', ' 9', ' 63', ' 0']
['6', ' 115680', ' 1', ' 9', ' 62', ' 100']
['6', ' 115680', ' 1', ' 9', ' 60', ' 100']
['6', ' 115800', ' 1', ' 9', ' 60', ' 0']
['6', ' 115800', ' 1', ' 9', ' 62', ' 0']
['6', ' 115800', ' 1', ' 9', ' 60', ' 100']
['6', ' 115858', ' 1', ' 9', ' 60', ' 0']
['6', ' 115860', ' 1', ' 9', ' 60', ' 100']
['6', ' 115918', ' 1', ' 9', ' 60', ' 0']
['6', ' 115920', ' 1', ' 9', ' 64', ' 100']
['6', ' 115920', ' 1', ' 9', ' 60', ' 100']
['6', ' 116040', ' 1', ' 9', ' 60', ' 0']
['6', ' 116040', ' 1', ' 9', ' 64', ' 0']
['6', ' 116040', ' 1', ' 9', ' 60', ' 100']
['6', ' 116160', ' 1', ' 9', ' 60', ' 0']
['6', ' 116160', ' 1', ' 9', ' 63', ' 100']
['6', ' 116160', ' 1', ' 9', ' 60', ' 100']
['6', ' 116280', ' 1', ' 9', ' 60', ' 0']
['6', ' 116280', ' 1', ' 9', ' 60', ' 100']
['6', ' 116400', ' 1', ' 9', ' 60', ' 0']
['6', ' 116400', ' 1', ' 9', ' 63', ' 0']
['6', ' 116400', ' 1', ' 9', ' 62', ' 100']
['6', ' 116400', ' 1', ' 9', ' 63', ' 100']
['6', ' 116400', ' 1', ' 9', ' 60', ' 100']
['6', ' 116520', ' 1', ' 9', ' 60', ' 0']
['6', ' 116520', ' 1', ' 9', ' 62', ' 0']
['6', ' 116520', ' 1', ' 9', ' 60', ' 100']
['6', ' 116578', ' 1', ' 9', ' 60', ' 0']
['6', ' 116580', ' 1', ' 9', ' 60', ' 100']
['6', ' 116638', ' 1', ' 9', ' 60', ' 0']
['6', ' 116640', ' 1', ' 9', ' 63', ' 0']
['6', ' 116640', ' 1', ' 9', ' 62', ' 100']
['6', ' 116640', ' 1', ' 9', ' 60', ' 100']
['6', ' 116760', ' 1', ' 9', ' 60', ' 0']
['6', ' 116760', ' 1', ' 9', ' 62', ' 0']
['6', ' 116760', ' 1', ' 9', ' 60', ' 100']
['6', ' 116818', ' 1', ' 9', ' 60', ' 0']
['6', ' 116820', ' 1', ' 9', ' 60', ' 100']
['6', ' 116878', ' 1', ' 9', ' 60', ' 0']
['6', ' 116880', ' 1', ' 9', ' 64', ' 100']
['6', ' 116880', ' 1', ' 9', ' 60', ' 100']
['6', ' 117000', ' 1', ' 9', ' 60', ' 0']
['6', ' 117000', ' 1', ' 9', ' 64', ' 0']
['6', ' 117000', ' 1', ' 9', ' 60', ' 100']
['6', ' 117120', ' 1', ' 9', ' 60', ' 0']
['6', ' 117120', ' 1', ' 9', ' 63', ' 100']
['6', ' 117120', ' 1', ' 9', ' 60', ' 100']
['6', ' 117240', ' 1', ' 9', ' 60', ' 0']
['6', ' 117240', ' 1', ' 9', ' 60', ' 100']
['6', ' 117360', ' 1', ' 9', ' 60', ' 0']
['6', ' 117360', ' 1', ' 9', ' 63', ' 0']
['6', ' 117360', ' 1', ' 9', ' 62', ' 100']
['6', ' 117360', ' 1', ' 9', ' 63', ' 100']
['6', ' 117360', ' 1', ' 9', ' 60', ' 100']
['6', ' 117480', ' 1', ' 9', ' 60', ' 0']
['6', ' 117480', ' 1', ' 9', ' 62', ' 0']
['6', ' 117480', ' 1', ' 9', ' 60', ' 100']
['6', ' 117538', ' 1', ' 9', ' 60', ' 0']
['6', ' 117540', ' 1', ' 9', ' 60', ' 100']
['6', ' 117598', ' 1', ' 9', ' 60', ' 0']
['6', ' 117600', ' 1', ' 9', ' 63', ' 0']
['6', ' 117600', ' 1', ' 9', ' 62', ' 100']
['6', ' 117600', ' 1', ' 9', ' 60', ' 100']
['6', ' 117720', ' 1', ' 9', ' 60', ' 0']
['6', ' 117720', ' 1', ' 9', ' 62', ' 0']
['6', ' 117720', ' 1', ' 9', ' 60', ' 100']
['6', ' 117778', ' 1', ' 9', ' 60', ' 0']
['6', ' 117780', ' 1', ' 9', ' 60', ' 100']
['6', ' 117838', ' 1', ' 9', ' 60', ' 0']
['6', ' 117840', ' 1', ' 9', ' 64', ' 100']
['6', ' 117840', ' 1', ' 9', ' 60', ' 100']
['6', ' 117960', ' 1', ' 9', ' 60', ' 0']
['6', ' 117960', ' 1', ' 9', ' 64', ' 0']
['6', ' 117960', ' 1', ' 9', ' 60', ' 100']
['6', ' 118080', ' 1', ' 9', ' 60', ' 0']
['6', ' 118080', ' 1', ' 9', ' 63', ' 100']
['6', ' 118080', ' 1', ' 9', ' 60', ' 100']
['6', ' 118200', ' 1', ' 9', ' 60', ' 0']
['6', ' 118200', ' 1', ' 9', ' 64', ' 100']
['6', ' 118200', ' 1', ' 9', ' 60', ' 100']
['6', ' 118260', ' 1', ' 9', ' 64', ' 0']
['6', ' 118260', ' 1', ' 9', ' 61', ' 100']
['6', ' 118320', ' 1', ' 9', ' 61', ' 0']
['6', ' 118320', ' 1', ' 9', ' 60', ' 0']
['6', ' 118320', ' 1', ' 9', ' 63', ' 0']
['6', ' 118320', ' 1', ' 9', ' 62', ' 100']
['6', ' 118320', ' 1', ' 9', ' 63', ' 100']
['6', ' 118320', ' 1', ' 9', ' 60', ' 100']
['6', ' 118440', ' 1', ' 9', ' 60', ' 0']
['6', ' 118440', ' 1', ' 9', ' 62', ' 0']
['6', ' 118440', ' 1', ' 9', ' 60', ' 100']
['6', ' 118498', ' 1', ' 9', ' 60', ' 0']
['6', ' 118500', ' 1', ' 9', ' 60', ' 100']
['6', ' 118558', ' 1', ' 9', ' 60', ' 0']
['6', ' 118560', ' 1', ' 9', ' 63', ' 0']
['6', ' 118560', ' 1', ' 9', ' 62', ' 100']
['6', ' 118560', ' 1', ' 9', ' 60', ' 100']
['6', ' 118680', ' 1', ' 9', ' 60', ' 0']
['6', ' 118680', ' 1', ' 9', ' 62', ' 0']
['6', ' 118680', ' 1', ' 9', ' 60', ' 100']
['6', ' 118738', ' 1', ' 9', ' 60', ' 0']
['6', ' 118740', ' 1', ' 9', ' 60', ' 100']
['6', ' 118798', ' 1', ' 9', ' 60', ' 0']
['6', ' 118800', ' 1', ' 9', ' 64', ' 100']
['6', ' 118800', ' 1', ' 9', ' 60', ' 100']
['6', ' 118920', ' 1', ' 9', ' 60', ' 0']
['6', ' 118920', ' 1', ' 9', ' 64', ' 0']
['6', ' 118920', ' 1', ' 9', ' 60', ' 100']
['6', ' 119040', ' 1', ' 9', ' 60', ' 0']
['6', ' 119040', ' 1', ' 9', ' 63', ' 100']
['6', ' 119040', ' 1', ' 9', ' 60', ' 100']
['6', ' 119160', ' 1', ' 9', ' 60', ' 0']
['6', ' 119160', ' 1', ' 9', ' 60', ' 100']
['6', ' 119280', ' 1', ' 9', ' 60', ' 0']
['6', ' 119280', ' 1', ' 9', ' 63', ' 0']
['6', ' 119280', ' 1', ' 9', ' 62', ' 100']
['6', ' 119280', ' 1', ' 9', ' 63', ' 100']
['6', ' 119280', ' 1', ' 9', ' 60', ' 100']
['6', ' 119400', ' 1', ' 9', ' 60', ' 0']
['6', ' 119400', ' 1', ' 9', ' 62', ' 0']
['6', ' 119400', ' 1', ' 9', ' 60', ' 100']
['6', ' 119458', ' 1', ' 9', ' 60', ' 0']
['6', ' 119460', ' 1', ' 9', ' 60', ' 100']
['6', ' 119518', ' 1', ' 9', ' 60', ' 0']
['6', ' 119520', ' 1', ' 9', ' 63', ' 0']
['6', ' 119520', ' 1', ' 9', ' 62', ' 100']
['6', ' 119520', ' 1', ' 9', ' 60', ' 100']
['6', ' 119640', ' 1', ' 9', ' 60', ' 0']
['6', ' 119640', ' 1', ' 9', ' 62', ' 0']
['6', ' 119640', ' 1', ' 9', ' 60', ' 100']
['6', ' 119698', ' 1', ' 9', ' 60', ' 0']
['6', ' 119700', ' 1', ' 9', ' 60', ' 100']
['6', ' 119758', ' 1', ' 9', ' 60', ' 0']
['6', ' 119760', ' 1', ' 9', ' 64', ' 100']
['6', ' 119760', ' 1', ' 9', ' 60', ' 100']
['6', ' 119880', ' 1', ' 9', ' 60', ' 0']
['6', ' 119880', ' 1', ' 9', ' 64', ' 0']
['6', ' 119880', ' 1', ' 9', ' 60', ' 100']
['6', ' 120000', ' 1', ' 9', ' 60', ' 0']
['6', ' 120000', ' 1', ' 9', ' 63', ' 100']
['6', ' 120000', ' 1', ' 9', ' 60', ' 100']
['6', ' 120120', ' 1', ' 9', ' 60', ' 0']
['6', ' 120120', ' 1', ' 9', ' 60', ' 100']
['6', ' 120240', ' 1', ' 9', ' 60', ' 0']
['6', ' 120240', ' 1', ' 9', ' 63', ' 0']
['6', ' 120240', ' 1', ' 9', ' 62', ' 100']
['6', ' 120240', ' 1', ' 9', ' 63', ' 100']
['6', ' 120240', ' 1', ' 9', ' 60', ' 100']
['6', ' 120360', ' 1', ' 9', ' 60', ' 0']
['6', ' 120360', ' 1', ' 9', ' 62', ' 0']
['6', ' 120360', ' 1', ' 9', ' 60', ' 100']
['6', ' 120418', ' 1', ' 9', ' 60', ' 0']
['6', ' 120420', ' 1', ' 9', ' 60', ' 100']
['6', ' 120478', ' 1', ' 9', ' 60', ' 0']
['6', ' 120480', ' 1', ' 9', ' 63', ' 0']
['6', ' 120480', ' 1', ' 9', ' 62', ' 100']
['6', ' 120480', ' 1', ' 9', ' 60', ' 100']
['6', ' 120600', ' 1', ' 9', ' 60', ' 0']
['6', ' 120600', ' 1', ' 9', ' 62', ' 0']
['6', ' 120600', ' 1', ' 9', ' 60', ' 100']
['6', ' 120658', ' 1', ' 9', ' 60', ' 0']
['6', ' 120660', ' 1', ' 9', ' 60', ' 100']
['6', ' 120718', ' 1', ' 9', ' 60', ' 0']
['6', ' 120720', ' 1', ' 9', ' 64', ' 100']
['6', ' 120720', ' 1', ' 9', ' 60', ' 100']
['6', ' 120840', ' 1', ' 9', ' 60', ' 0']
['6', ' 120840', ' 1', ' 9', ' 64', ' 0']
['6', ' 120840', ' 1', ' 9', ' 60', ' 100']
['6', ' 120960', ' 1', ' 9', ' 60', ' 0']
['6', ' 120960', ' 1', ' 9', ' 63', ' 100']
['6', ' 120960', ' 1', ' 9', ' 60', ' 100']
['6', ' 121080', ' 1', ' 9', ' 60', ' 0']
['6', ' 121080', ' 1', ' 9', ' 64', ' 100']
['6', ' 121080', ' 1', ' 9', ' 60', ' 100']
['6', ' 121140', ' 1', ' 9', ' 64', ' 0']
['6', ' 121140', ' 1', ' 9', ' 61', ' 100']
['6', ' 121200', ' 1', ' 9', ' 61', ' 0']
['6', ' 121200', ' 1', ' 9', ' 60', ' 0']
['6', ' 121200', ' 1', ' 9', ' 63', ' 0']
['6', ' 121200', ' 1', ' 9', ' 62', ' 100']
['6', ' 121200', ' 1', ' 9', ' 63', ' 100']
['6', ' 121200', ' 1', ' 9', ' 60', ' 100']
['6', ' 121320', ' 1', ' 9', ' 60', ' 0']
['6', ' 121320', ' 1', ' 9', ' 62', ' 0']
['6', ' 121320', ' 1', ' 9', ' 60', ' 100']
['6', ' 121378', ' 1', ' 9', ' 60', ' 0']
['6', ' 121380', ' 1', ' 9', ' 60', ' 100']
['6', ' 121438', ' 1', ' 9', ' 60', ' 0']
['6', ' 121440', ' 1', ' 9', ' 63', ' 0']
['6', ' 121440', ' 1', ' 9', ' 62', ' 100']
['6', ' 121440', ' 1', ' 9', ' 60', ' 100']
['6', ' 121560', ' 1', ' 9', ' 60', ' 0']
['6', ' 121560', ' 1', ' 9', ' 62', ' 0']
['6', ' 121560', ' 1', ' 9', ' 60', ' 100']
['6', ' 121618', ' 1', ' 9', ' 60', ' 0']
['6', ' 121620', ' 1', ' 9', ' 60', ' 100']
['6', ' 121678', ' 1', ' 9', ' 60', ' 0']
['6', ' 121680', ' 1', ' 9', ' 64', ' 100']
['6', ' 121680', ' 1', ' 9', ' 60', ' 100']
['6', ' 121800', ' 1', ' 9', ' 60', ' 0']
['6', ' 121800', ' 1', ' 9', ' 64', ' 0']
['6', ' 121800', ' 1', ' 9', ' 60', ' 100']
['6', ' 121920', ' 1', ' 9', ' 60', ' 0']
['6', ' 121920', ' 1', ' 9', ' 63', ' 100']
['6', ' 121920', ' 1', ' 9', ' 60', ' 100']
['6', ' 122040', ' 1', ' 9', ' 60', ' 0']
['6', ' 122040', ' 1', ' 9', ' 60', ' 100']
['6', ' 122160', ' 1', ' 9', ' 60', ' 0']
['6', ' 122160', ' 1', ' 9', ' 63', ' 0']
['6', ' 122160', ' 1', ' 9', ' 62', ' 100']
['6', ' 122160', ' 1', ' 9', ' 63', ' 100']
['6', ' 122160', ' 1', ' 9', ' 60', ' 100']
['6', ' 122280', ' 1', ' 9', ' 60', ' 0']
['6', ' 122280', ' 1', ' 9', ' 62', ' 0']
['6', ' 122280', ' 1', ' 9', ' 60', ' 100']
['6', ' 122338', ' 1', ' 9', ' 60', ' 0']
['6', ' 122340', ' 1', ' 9', ' 60', ' 100']
['6', ' 122398', ' 1', ' 9', ' 60', ' 0']
['6', ' 122400', ' 1', ' 9', ' 63', ' 0']
['6', ' 122400', ' 1', ' 9', ' 62', ' 100']
['6', ' 122400', ' 1', ' 9', ' 60', ' 100']
['6', ' 122520', ' 1', ' 9', ' 60', ' 0']
['6', ' 122520', ' 1', ' 9', ' 62', ' 0']
['6', ' 122520', ' 1', ' 9', ' 60', ' 100']
['6', ' 122578', ' 1', ' 9', ' 60', ' 0']
['6', ' 122580', ' 1', ' 9', ' 60', ' 100']
['6', ' 122638', ' 1', ' 9', ' 60', ' 0']
['6', ' 122640', ' 1', ' 9', ' 64', ' 100']
['6', ' 122640', ' 1', ' 9', ' 60', ' 100']
['6', ' 122760', ' 1', ' 9', ' 60', ' 0']
['6', ' 122760', ' 1', ' 9', ' 64', ' 0']
['6', ' 122760', ' 1', ' 9', ' 60', ' 100']
['6', ' 122880', ' 1', ' 9', ' 60', ' 0']
['6', ' 122880', ' 1', ' 9', ' 63', ' 100']
['6', ' 122880', ' 1', ' 9', ' 60', ' 100']
['6', ' 123000', ' 1', ' 9', ' 60', ' 0']
['6', ' 123000', ' 1', ' 9', ' 60', ' 100']
['6', ' 123120', ' 1', ' 9', ' 60', ' 0']
['6', ' 123120', ' 1', ' 9', ' 63', ' 0']
['6', ' 123120', ' 1', ' 9', ' 62', ' 100']
['6', ' 123120', ' 1', ' 9', ' 63', ' 100']
['6', ' 123120', ' 1', ' 9', ' 60', ' 100']
['6', ' 123240', ' 1', ' 9', ' 60', ' 0']
['6', ' 123240', ' 1', ' 9', ' 62', ' 0']
['6', ' 123240', ' 1', ' 9', ' 60', ' 100']
['6', ' 123298', ' 1', ' 9', ' 60', ' 0']
['6', ' 123300', ' 1', ' 9', ' 60', ' 100']
['6', ' 123358', ' 1', ' 9', ' 60', ' 0']
['6', ' 123360', ' 1', ' 9', ' 63', ' 0']
['6', ' 123360', ' 1', ' 9', ' 62', ' 100']
['6', ' 123360', ' 1', ' 9', ' 60', ' 100']
['6', ' 123480', ' 1', ' 9', ' 60', ' 0']
['6', ' 123480', ' 1', ' 9', ' 62', ' 0']
['6', ' 123480', ' 1', ' 9', ' 60', ' 100']
['6', ' 123538', ' 1', ' 9', ' 60', ' 0']
['6', ' 123540', ' 1', ' 9', ' 60', ' 100']
['6', ' 123598', ' 1', ' 9', ' 60', ' 0']
['6', ' 123600', ' 1', ' 9', ' 64', ' 100']
['6', ' 123600', ' 1', ' 9', ' 60', ' 100']
['6', ' 123720', ' 1', ' 9', ' 60', ' 0']
['6', ' 123720', ' 1', ' 9', ' 64', ' 0']
['6', ' 123720', ' 1', ' 9', ' 60', ' 100']
['6', ' 123840', ' 1', ' 9', ' 60', ' 0']
['6', ' 123840', ' 1', ' 9', ' 63', ' 100']
['6', ' 123840', ' 1', ' 9', ' 60', ' 100']
['6', ' 123960', ' 1', ' 9', ' 60', ' 0']
['6', ' 123960', ' 1', ' 9', ' 64', ' 100']
['6', ' 123960', ' 1', ' 9', ' 60', ' 100']
['6', ' 124020', ' 1', ' 9', ' 64', ' 0']
['6', ' 124020', ' 1', ' 9', ' 61', ' 100']
['6', ' 124080', ' 1', ' 9', ' 61', ' 0']
['6', ' 124080', ' 1', ' 9', ' 60', ' 0']
['6', ' 124080', ' 1', ' 9', ' 63', ' 0']
['6', ' 124080', ' 1', ' 9', ' 62', ' 100']
['6', ' 124080', ' 1', ' 9', ' 63', ' 100']
['6', ' 124080', ' 1', ' 9', ' 60', ' 100']
['6', ' 124200', ' 1', ' 9', ' 60', ' 0']
['6', ' 124200', ' 1', ' 9', ' 62', ' 0']
['6', ' 124200', ' 1', ' 9', ' 60', ' 100']
['6', ' 124258', ' 1', ' 9', ' 60', ' 0']
['6', ' 124260', ' 1', ' 9', ' 60', ' 100']
['6', ' 124318', ' 1', ' 9', ' 60', ' 0']
['6', ' 124320', ' 1', ' 9', ' 63', ' 0']
['6', ' 124320', ' 1', ' 9', ' 62', ' 100']
['6', ' 124320', ' 1', ' 9', ' 60', ' 100']
['6', ' 124440', ' 1', ' 9', ' 60', ' 0']
['6', ' 124440', ' 1', ' 9', ' 62', ' 0']
['6', ' 124440', ' 1', ' 9', ' 60', ' 100']
['6', ' 124498', ' 1', ' 9', ' 60', ' 0']
['6', ' 124500', ' 1', ' 9', ' 60', ' 100']
['6', ' 124558', ' 1', ' 9', ' 60', ' 0']
['6', ' 124560', ' 1', ' 9', ' 64', ' 100']
['6', ' 124560', ' 1', ' 9', ' 60', ' 100']
['6', ' 124680', ' 1', ' 9', ' 60', ' 0']
['6', ' 124680', ' 1', ' 9', ' 64', ' 0']
['6', ' 124680', ' 1', ' 9', ' 60', ' 100']
['6', ' 124800', ' 1', ' 9', ' 60', ' 0']
['6', ' 124800', ' 1', ' 9', ' 63', ' 100']
['6', ' 124800', ' 1', ' 9', ' 60', ' 100']
['6', ' 124920', ' 1', ' 9', ' 60', ' 0']
['6', ' 124920', ' 1', ' 9', ' 60', ' 100']
['6', ' 125040', ' 1', ' 9', ' 60', ' 0']
['6', ' 125040', ' 1', ' 9', ' 63', ' 0']
['6', ' 125040', ' 1', ' 9', ' 62', ' 100']
['6', ' 125040', ' 1', ' 9', ' 63', ' 100']
['6', ' 125040', ' 1', ' 9', ' 60', ' 100']
['6', ' 125160', ' 1', ' 9', ' 60', ' 0']
['6', ' 125160', ' 1', ' 9', ' 62', ' 0']
['6', ' 125160', ' 1', ' 9', ' 60', ' 100']
['6', ' 125218', ' 1', ' 9', ' 60', ' 0']
['6', ' 125220', ' 1', ' 9', ' 60', ' 100']
['6', ' 125278', ' 1', ' 9', ' 60', ' 0']
['6', ' 125280', ' 1', ' 9', ' 63', ' 0']
['6', ' 125280', ' 1', ' 9', ' 62', ' 100']
['6', ' 125280', ' 1', ' 9', ' 60', ' 100']
['6', ' 125400', ' 1', ' 9', ' 60', ' 0']
['6', ' 125400', ' 1', ' 9', ' 62', ' 0']
['6', ' 125400', ' 1', ' 9', ' 60', ' 100']
['6', ' 125458', ' 1', ' 9', ' 60', ' 0']
['6', ' 125460', ' 1', ' 9', ' 60', ' 100']
['6', ' 125518', ' 1', ' 9', ' 60', ' 0']
['6', ' 125520', ' 1', ' 9', ' 64', ' 100']
['6', ' 125520', ' 1', ' 9', ' 60', ' 100']
['6', ' 125640', ' 1', ' 9', ' 60', ' 0']
['6', ' 125640', ' 1', ' 9', ' 64', ' 0']
