['2', ' 0', ' 3', ' 9', ' 0']
['12', ' 183658', ' 1', ' 1', ' 81', ' 0']
['12', ' 183732', ' 1', ' 1', ' 64', ' 0']
['12', ' 183746', ' 1', ' 1', ' 72', ' 0']
['12', ' 183758', ' 1', ' 1', ' 67', ' 0']
['12', ' 183762', ' 1', ' 1', ' 81', ' 90']
['12', ' 183768', ' 1', ' 1', ' 83', ' 0']
['12', ' 183849', ' 1', ' 1', ' 64', ' 85']
['12', ' 183849', ' 1', ' 1', ' 72', ' 87']
['12', ' 183849', ' 1', ' 1', ' 67', ' 87']
['12', ' 183871', ' 1', ' 1', ' 83', ' 89']
['12', ' 183890', ' 1', ' 1', ' 81', ' 0']
['12', ' 183941', ' 1', ' 1', ' 48', ' 0']
['12', ' 183975', ' 1', ' 1', ' 81', ' 90']
['12', ' 183997', ' 1', ' 1', ' 83', ' 0']
['12', ' 184094', ' 1', ' 1', ' 88', ' 90']
['12', ' 184095', ' 1', ' 1', ' 48', ' 90']
['12', ' 184117', ' 1', ' 1', ' 81', ' 0']
['12', ' 184163', ' 1', ' 1', ' 86', ' 90']
['12', ' 184174', ' 1', ' 1', ' 88', ' 0']
['12', ' 184231', ' 1', ' 1', ' 88', ' 90']
['12', ' 184240', ' 1', ' 1', ' 86', ' 0']
['12', ' 184263', ' 1', ' 1', ' 48', ' 0']
['12', ' 184288', ' 1', ' 1', ' 86', ' 90']
['12', ' 184301', ' 1', ' 1', ' 88', ' 0']
['12', ' 184320', ' 1', ' 1', ' 60', ' 0']
['12', ' 184320', ' 1', ' 1', ' 55', ' 96']
['12', ' 184328', ' 1', ' 1', ' 86', ' 0']
['12', ' 184347', ' 1', ' 1', ' 86', ' 101']
['12', ' 184357', ' 1', ' 1', ' 50', ' 88']
['12', ' 184415', ' 1', ' 1', ' 88', ' 86']
['12', ' 184421', ' 1', ' 1', ' 86', ' 0']
['12', ' 184423', ' 1', ' 1', ' 72', ' 0']
['12', ' 184451', ' 1', ' 1', ' 64', ' 0']
['12', ' 184469', ' 1', ' 1', ' 86', ' 94']
['12', ' 184479', ' 1', ' 1', ' 88', ' 0']
['12', ' 184529', ' 1', ' 1', ' 88', ' 89']
['12', ' 184539', ' 1', ' 1', ' 86', ' 0']
['12', ' 184577', ' 1', ' 1', ' 86', ' 89']
['12', ' 184589', ' 1', ' 1', ' 88', ' 0']
['12', ' 184596', ' 1', ' 1', ' 67', ' 0']
['12', ' 184626', ' 1', ' 1', ' 55', ' 86']
['12', ' 184641', ' 1', ' 1', ' 88', ' 88']
['12', ' 184644', ' 1', ' 1', ' 86', ' 0']
['12', ' 184686', ' 1', ' 1', ' 86', ' 87']
['12', ' 184699', ' 1', ' 1', ' 88', ' 0']
['12', ' 184745', ' 1', ' 1', ' 88', ' 89']
['12', ' 184750', ' 1', ' 1', ' 86', ' 0']
['12', ' 184793', ' 1', ' 1', ' 86', ' 89']
['12', ' 184803', ' 1', ' 1', ' 88', ' 0']
['12', ' 184839', ' 1', ' 1', ' 74', ' 88']
['12', ' 184848', ' 1', ' 1', ' 88', ' 87']
['12', ' 184851', ' 1', ' 1', ' 67', ' 88']
['12', ' 184851', ' 1', ' 1', ' 62', ' 85']
['12', ' 184856', ' 1', ' 1', ' 86', ' 0']
['12', ' 184894', ' 1', ' 1', ' 86', ' 90']
['12', ' 184909', ' 1', ' 1', ' 88', ' 0']
['12', ' 184963', ' 1', ' 1', ' 88', ' 84']
['12', ' 184965', ' 1', ' 1', ' 55', ' 0']
['12', ' 184970', ' 1', ' 1', ' 50', ' 0']
['12', ' 184984', ' 1', ' 1', ' 86', ' 0']
['12', ' 185080', ' 1', ' 1', ' 74', ' 0']
['12', ' 185080', ' 1', ' 1', ' 67', ' 0']
['12', ' 185092', ' 1', ' 1', ' 62', ' 0']
['12', ' 185115', ' 1', ' 1', ' 55', ' 89']
['12', ' 185123', ' 1', ' 1', ' 88', ' 0']
['12', ' 185128', ' 1', ' 1', ' 89', ' 80']
['12', ' 185162', ' 1', ' 1', ' 74', ' 91']
['12', ' 185167', ' 1', ' 1', ' 67', ' 93']
['12', ' 185169', ' 1', ' 1', ' 62', ' 85']
['12', ' 185190', ' 1', ' 1', ' 88', ' 89']
['12', ' 185203', ' 1', ' 1', ' 89', ' 0']
['12', ' 185257', ' 1', ' 1', ' 88', ' 0']
['12', ' 185261', ' 1', ' 1', ' 89', ' 86']
['12', ' 185313', ' 1', ' 1', ' 88', ' 88']
['12', ' 185314', ' 1', ' 1', ' 55', ' 0']
['12', ' 185334', ' 1', ' 1', ' 89', ' 0']
['12', ' 185373', ' 1', ' 1', ' 88', ' 0']
['12', ' 185380', ' 1', ' 1', ' 89', ' 86']
['12', ' 185426', ' 1', ' 1', ' 88', ' 87']
['12', ' 185446', ' 1', ' 1', ' 89', ' 0']
['12', ' 185488', ' 1', ' 1', ' 88', ' 0']
['12', ' 185499', ' 1', ' 1', ' 89', ' 86']
['12', ' 185527', ' 1', ' 1', ' 50', ' 84']
['12', ' 185551', ' 1', ' 1', ' 88', ' 88']
['12', ' 185569', ' 1', ' 1', ' 89', ' 0']
['12', ' 185595', ' 1', ' 1', ' 67', ' 0']
['12', ' 185602', ' 1', ' 1', ' 74', ' 0']
['12', ' 185615', ' 1', ' 1', ' 88', ' 0']
['12', ' 185625', ' 1', ' 1', ' 89', ' 87']
['12', ' 185644', ' 1', ' 1', ' 62', ' 0']
['12', ' 185666', ' 1', ' 1', ' 88', ' 90']
['12', ' 185691', ' 1', ' 1', ' 89', ' 0']
['12', ' 185743', ' 1', ' 1', ' 89', ' 79']
['12', ' 185745', ' 1', ' 1', ' 88', ' 0']
['12', ' 185749', ' 1', ' 1', ' 65', ' 90']
['12', ' 185761', ' 1', ' 1', ' 62', ' 89']
['12', ' 185784', ' 1', ' 1', ' 55', ' 86']
['12', ' 185804', ' 1', ' 1', ' 88', ' 88']
['12', ' 185820', ' 1', ' 1', ' 89', ' 0']
['12', ' 185888', ' 1', ' 1', ' 89', ' 88']
['12', ' 185916', ' 1', ' 1', ' 88', ' 0']
['12', ' 186033', ' 1', ' 1', ' 93', ' 90']
['12', ' 186044', ' 1', ' 1', ' 67', ' 90']
['12', ' 186055', ' 1', ' 1', ' 89', ' 0']
['12', ' 186061', ' 1', ' 1', ' 65', ' 0']
['12', ' 186199', ' 1', ' 1', ' 62', ' 0']
['12', ' 186240', ' 1', ' 1', ' 55', ' 0']
['12', ' 186240', ' 1', ' 1', ' 38', ' 96']
['12', ' 186252', ' 1', ' 1', ' 50', ' 0']
['12', ' 186260', ' 1', ' 1', ' 67', ' 0']
['12', ' 186264', ' 1', ' 1', ' 55', ' 0']
['12', ' 186281', ' 1', ' 1', ' 62', ' 89']
['12', ' 186323', ' 1', ' 1', ' 50', ' 90']
['12', ' 186685', ' 2', ' 1', ' 1', ' 90']
['12', ' 186694', ' 2', ' 1', ' 1', ' 94']
['12', ' 186702', ' 2', ' 1', ' 1', ' 99']
['12', ' 186708', ' 2', ' 1', ' 1', ' 103']
['12', ' 186719', ' 2', ' 1', ' 1', ' 111']
['12', ' 186729', ' 2', ' 1', ' 1', ' 115']
['12', ' 186739', ' 2', ' 1', ' 1', ' 119']
['12', ' 186753', ' 2', ' 1', ' 1', ' 123']
['12', ' 186765', ' 1', ' 1', ' 66', ' 82']
['12', ' 186765', ' 1', ' 1', ' 74', ' 89']
['12', ' 186766', ' 2', ' 1', ' 1', ' 127']
['12', ' 186777', ' 1', ' 1', ' 69', ' 83']
['12', ' 186816', ' 1', ' 1', ' 50', ' 0']
['12', ' 187001', ' 1', ' 1', ' 74', ' 0']
['12', ' 187008', ' 1', ' 1', ' 69', ' 0']
['12', ' 187015', ' 1', ' 1', ' 66', ' 0']
['12', ' 187015', ' 1', ' 1', ' 62', ' 0']
['12', ' 187048', ' 1', ' 1', ' 50', ' 92']
['12', ' 187056', ' 1', ' 1', ' 91', ' 87']
['12', ' 187095', ' 1', ' 1', ' 66', ' 80']
['12', ' 187102', ' 1', ' 1', ' 74', ' 85']
['12', ' 187102', ' 1', ' 1', ' 62', ' 84']
['12', ' 187107', ' 1', ' 1', ' 69', ' 87']
['12', ' 187227', ' 2', ' 1', ' 1', ' 123']
['12', ' 187323', ' 2', ' 1', ' 1', ' 127']
['12', ' 187328', ' 1', ' 1', ' 90', ' 96']
['12', ' 187364', ' 1', ' 1', ' 50', ' 0']
['12', ' 187437', ' 2', ' 1', ' 1', ' 123']
['12', ' 187446', ' 2', ' 1', ' 1', ' 119']
['12', ' 187457', ' 2', ' 1', ' 1', ' 115']
['12', ' 187471', ' 2', ' 1', ' 1', ' 107']
['12', ' 187481', ' 1', ' 1', ' 57', ' 89']
['12', ' 187484', ' 2', ' 1', ' 1', ' 103']
['12', ' 187523', ' 2', ' 1', ' 1', ' 107']
['12', ' 187534', ' 2', ' 1', ' 1', ' 111']
['12', ' 187544', ' 2', ' 1', ' 1', ' 119']
['12', ' 187554', ' 2', ' 1', ' 1', ' 123']
['12', ' 187568', ' 2', ' 1', ' 1', ' 127']
['12', ' 187575', ' 1', ' 1', ' 90', ' 0']
['12', ' 187607', ' 1', ' 1', ' 91', ' 0']
['12', ' 187666', ' 1', ' 1', ' 91', ' 87']
['12', ' 187710', ' 1', ' 1', ' 50', ' 92']
['12', ' 187792', ' 1', ' 1', ' 62', ' 0']
['12', ' 187825', ' 1', ' 1', ' 69', ' 0']
['12', ' 187829', ' 1', ' 1', ' 93', ' 0']
['12', ' 187834', ' 1', ' 1', ' 66', ' 0']
['12', ' 187836', ' 1', ' 1', ' 91', ' 0']
['12', ' 187940', ' 1', ' 1', ' 64', ' 88']
['12', ' 187965', ' 1', ' 1', ' 54', ' 78']
['12', ' 188019', ' 1', ' 1', ' 74', ' 0']
['12', ' 188051', ' 1', ' 1', ' 66', ' 86']
['12', ' 188140', ' 2', ' 1', ' 1', ' 123']
['12', ' 188160', ' 1', ' 1', ' 38', ' 0']
['12', ' 188160', ' 2', ' 1', ' 1', ' 119']
['12', ' 188173', ' 2', ' 1', ' 1', ' 115']
['12', ' 188183', ' 1', ' 1', ' 69', ' 77']
['12', ' 188187', ' 2', ' 1', ' 1', ' 107']
['12', ' 188196', ' 2', ' 1', ' 1', ' 103']
['12', ' 188207', ' 2', ' 1', ' 1', ' 99']
['12', ' 188213', ' 2', ' 1', ' 1', ' 94']
['12', ' 188227', ' 2', ' 1', ' 1', ' 90']
['12', ' 188237', ' 2', ' 1', ' 1', ' 86']
['12', ' 188254', ' 2', ' 1', ' 1', ' 82']
['12', ' 188270', ' 1', ' 1', ' 64', ' 0']
['12', ' 188272', ' 1', ' 1', ' 69', ' 92']
['12', ' 188285', ' 2', ' 1', ' 1', ' 78']
['12', ' 188307', ' 1', ' 1', ' 57', ' 0']
['12', ' 188319', ' 1', ' 1', ' 66', ' 0']
['12', ' 188424', ' 1', ' 1', ' 54', ' 0']
['12', ' 188492', ' 1', ' 1', ' 57', ' 89']
['12', ' 188670', ' 1', ' 1', ' 81', ' 88']
['12', ' 188674', ' 1', ' 1', ' 69', ' 0']
['12', ' 188681', ' 1', ' 1', ' 78', ' 88']
['12', ' 188684', ' 1', ' 1', ' 74', ' 89']
['12', ' 188752', ' 1', ' 1', ' 50', ' 0']
['12', ' 188775', ' 1', ' 1', ' 57', ' 0']
['12', ' 188885', ' 1', ' 1', ' 64', ' 94']
['12', ' 188925', ' 1', ' 1', ' 74', ' 0']
['12', ' 188941', ' 1', ' 1', ' 81', ' 0']
['12', ' 188948', ' 1', ' 1', ' 78', ' 0']
['12', ' 188948', ' 1', ' 1', ' 50', ' 83']
['12', ' 189000', ' 1', ' 1', ' 78', ' 84']
['12', ' 189000', ' 1', ' 1', ' 81', ' 87']
['12', ' 189009', ' 1', ' 1', ' 74', ' 89']
['12', ' 189024', ' 1', ' 1', ' 66', ' 101']
['12', ' 189074', ' 1', ' 1', ' 64', ' 0']
['12', ' 189240', ' 1', ' 1', ' 74', ' 91']
['12', ' 189434', ' 1', ' 1', ' 66', ' 0']
['12', ' 189559', ' 1', ' 1', ' 50', ' 0']
['12', ' 189585', ' 1', ' 1', ' 71', ' 83']
['12', ' 189627', ' 1', ' 1', ' 57', ' 90']
['12', ' 189714', ' 1', ' 1', ' 69', ' 90']
['12', ' 189847', ' 1', ' 1', ' 50', ' 90']
['12', ' 189863', ' 1', ' 1', ' 81', ' 0']
['12', ' 189865', ' 1', ' 1', ' 74', ' 0']
['12', ' 189912', ' 1', ' 1', ' 78', ' 0']
['12', ' 189960', ' 1', ' 1', ' 64', ' 72']
['12', ' 189982', ' 1', ' 1', ' 69', ' 0']
['12', ' 189985', ' 1', ' 1', ' 69', ' 0']
['12', ' 189993', ' 1', ' 1', ' 71', ' 0']
['12', ' 190003', ' 1', ' 1', ' 74', ' 0']
['12', ' 190047', ' 1', ' 1', ' 67', ' 78']
['12', ' 190080', ' 1', ' 1', ' 60', ' 96']
['12', ' 190160', ' 1', ' 1', ' 64', ' 0']
['12', ' 190177', ' 1', ' 1', ' 69', ' 85']
['12', ' 190197', ' 1', ' 1', ' 67', ' 0']
['12', ' 190292', ' 1', ' 1', ' 72', ' 92']
['12', ' 190332', ' 1', ' 1', ' 69', ' 0']
['12', ' 190385', ' 1', ' 1', ' 72', ' 0']
['12', ' 190414', ' 1', ' 1', ' 76', ' 92']
['12', ' 190472', ' 1', ' 1', ' 76', ' 0']
['12', ' 190499', ' 1', ' 1', ' 72', ' 88']
['12', ' 190570', ' 1', ' 1', ' 76', ' 90']
['12', ' 190584', ' 1', ' 1', ' 79', ' 83']
['12', ' 190584', ' 1', ' 1', ' 76', ' 87']
['12', ' 190589', ' 1', ' 1', ' 67', ' 83']
['12', ' 190642', ' 1', ' 1', ' 50', ' 0']
['12', ' 190647', ' 1', ' 1', ' 57', ' 0']
['12', ' 190651', ' 1', ' 1', ' 79', ' 91']
['12', ' 190677', ' 1', ' 1', ' 72', ' 0']
['12', ' 190708', ' 1', ' 1', ' 76', ' 0']
['12', ' 190746', ' 1', ' 1', ' 81', ' 92']
['12', ' 190797', ' 1', ' 1', ' 79', ' 0']
['12', ' 190811', ' 1', ' 1', ' 79', ' 0']
['12', ' 190823', ' 1', ' 1', ' 76', ' 0']
['12', ' 190830', ' 1', ' 1', ' 67', ' 0']
['12', ' 190885', ' 1', ' 1', ' 81', ' 0']
['12', ' 190899', ' 1', ' 1', ' 79', ' 88']
['12', ' 190925', ' 1', ' 1', ' 79', ' 78']
['12', ' 190930', ' 1', ' 1', ' 76', ' 89']
['12', ' 190932', ' 1', ' 1', ' 67', ' 81']
['12', ' 190941', ' 1', ' 1', ' 79', ' 0']
['12', ' 190963', ' 1', ' 1', ' 76', ' 94']
['12', ' 191023', ' 1', ' 1', ' 79', ' 90']
['12', ' 191097', ' 1', ' 1', ' 76', ' 0']
['12', ' 191151', ' 1', ' 1', ' 82', ' 98']
['12', ' 191173', ' 1', ' 1', ' 79', ' 0']
['12', ' 191269', ' 1', ' 1', ' 82', ' 0']
['12', ' 191275', ' 1', ' 1', ' 81', ' 98']
['12', ' 191337', ' 1', ' 1', ' 55', ' 78']
['12', ' 191395', ' 1', ' 1', ' 79', ' 92']
['12', ' 191418', ' 1', ' 1', ' 81', ' 0']
['12', ' 191523', ' 1', ' 1', ' 76', ' 99']
['12', ' 191526', ' 1', ' 1', ' 79', ' 0']
['12', ' 191761', ' 1', ' 1', ' 55', ' 0']
['12', ' 191778', ' 1', ' 1', ' 86', ' 89']
['12', ' 191787', ' 1', ' 1', ' 60', ' 76']
['12', ' 191796', ' 1', ' 1', ' 76', ' 0']
['12', ' 191901', ' 1', ' 1', ' 84', ' 85']
['12', ' 191974', ' 1', ' 1', ' 60', ' 0']
['12', ' 192000', ' 1', ' 1', ' 60', ' 0']
['12', ' 192000', ' 1', ' 1', ' 43', ' 96']
['12', ' 192016', ' 1', ' 1', ' 55', ' 86']
['12', ' 192016', ' 1', ' 1', ' 81', ' 80']
['12', ' 192060', ' 1', ' 1', ' 67', ' 0']
['12', ' 192084', ' 1', ' 1', ' 76', ' 0']
['12', ' 192084', ' 1', ' 1', ' 79', ' 0']
['12', ' 192115', ' 1', ' 1', ' 83', ' 86']
['12', ' 192141', ' 1', ' 1', ' 81', ' 0']
['12', ' 192192', ' 1', ' 1', ' 86', ' 0']
['12', ' 192195', ' 1', ' 1', ' 84', ' 0']
['12', ' 192247', ' 1', ' 1', ' 79', ' 86']
['12', ' 192262', ' 1', ' 1', ' 62', ' 77']
['12', ' 192269', ' 1', ' 1', ' 83', ' 0']
['12', ' 192370', ' 1', ' 1', ' 79', ' 0']
['12', ' 192388', ' 1', ' 1', ' 77', ' 82']
['12', ' 192480', ' 1', ' 1', ' 79', ' 85']
['12', ' 192491', ' 1', ' 1', ' 74', ' 78']
['12', ' 192491', ' 1', ' 1', ' 67', ' 79']
['12', ' 192500', ' 1', ' 1', ' 79', ' 85']
['12', ' 192546', ' 1', ' 1', ' 77', ' 0']
['12', ' 192596', ' 1', ' 1', ' 55', ' 0']
['12', ' 192597', ' 1', ' 1', ' 81', ' 89']
['12', ' 192620', ' 1', ' 1', ' 79', ' 0']
['12', ' 192634', ' 1', ' 1', ' 62', ' 0']
['12', ' 192719', ' 1', ' 1', ' 74', ' 93']
['12', ' 192734', ' 1', ' 1', ' 74', ' 0']
['12', ' 192741', ' 1', ' 1', ' 79', ' 0']
['12', ' 192746', ' 1', ' 1', ' 81', ' 0']
['12', ' 192760', ' 1', ' 1', ' 67', ' 0']
['12', ' 192812', ' 1', ' 1', ' 67', ' 81']
['12', ' 192812', ' 1', ' 1', ' 74', ' 87']
['12', ' 192814', ' 1', ' 1', ' 79', ' 89']
['12', ' 192851', ' 1', ' 1', ' 76', ' 87']
['12', ' 192921', ' 1', ' 1', ' 74', ' 0']
['12', ' 192966', ' 1', ' 1', ' 77', ' 87']
['12', ' 193005', ' 1', ' 1', ' 76', ' 0']
['12', ' 193084', ' 1', ' 1', ' 79', ' 92']
['12', ' 193214', ' 1', ' 1', ' 77', ' 0']
['12', ' 193214', ' 1', ' 1', ' 55', ' 89']
['12', ' 193229', ' 1', ' 1', ' 79', ' 0']
['12', ' 193319', ' 1', ' 1', ' 64', ' 98']
['12', ' 193378', ' 1', ' 1', ' 74', ' 0']
['12', ' 193380', ' 1', ' 1', ' 65', ' 96']
['12', ' 193389', ' 1', ' 1', ' 67', ' 0']
['12', ' 193401', ' 1', ' 1', ' 79', ' 0']
['12', ' 193417', ' 1', ' 1', ' 64', ' 0']
['12', ' 193425', ' 1', ' 1', ' 79', ' 80']
['12', ' 193425', ' 1', ' 1', ' 74', ' 86']
['12', ' 193429', ' 1', ' 1', ' 67', ' 77']
['12', ' 193440', ' 1', ' 1', ' 67', ' 87']
['12', ' 193461', ' 1', ' 1', ' 65', ' 0']
['12', ' 193549', ' 1', ' 1', ' 67', ' 0']
['12', ' 193555', ' 1', ' 1', ' 69', ' 89']
['12', ' 193600', ' 1', ' 1', ' 55', ' 0']
['12', ' 193661', ' 1', ' 1', ' 69', ' 0']
['12', ' 193666', ' 1', ' 1', ' 62', ' 105']
['12', ' 193689', ' 1', ' 1', ' 62', ' 86']
['12', ' 193826', ' 1', ' 1', ' 74', ' 71']
['12', ' 193911', ' 1', ' 1', ' 67', ' 0']
['12', ' 193911', ' 1', ' 1', ' 62', ' 0']
['12', ' 193920', ' 1', ' 1', ' 43', ' 0']
['12', ' 193920', ' 1', ' 1', ' 50', ' 96']
['12', ' 193937', ' 1', ' 1', ' 57', ' 95']
['12', ' 193956', ' 1', ' 1', ' 74', ' 0']
['12', ' 194016', ' 1', ' 1', ' 50', ' 76']
['12', ' 194040', ' 1', ' 1', ' 79', ' 0']
['12', ' 194075', ' 1', ' 1', ' 62', ' 0']
['12', ' 194165', ' 1', ' 1', ' 74', ' 0']
['12', ' 194271', ' 1', ' 1', ' 57', ' 83']
['12', ' 194342', ' 1', ' 1', ' 50', ' 0']
['12', ' 194393', ' 1', ' 1', ' 62', ' 88']
['12', ' 194424', ' 1', ' 1', ' 74', ' 86']
['12', ' 194426', ' 1', ' 1', ' 86', ' 88']
['12', ' 194437', ' 1', ' 1', ' 57', ' 0']
['12', ' 194440', ' 1', ' 1', ' 78', ' 84']
['12', ' 194442', ' 1', ' 1', ' 81', ' 91']
['12', ' 194512', ' 1', ' 1', ' 66', ' 86']
['12', ' 194590', ' 1', ' 1', ' 57', ' 0']
['12', ' 194665', ' 1', ' 1', ' 74', ' 68']
['12', ' 194674', ' 1', ' 1', ' 78', ' 0']
['12', ' 194700', ' 1', ' 1', ' 81', ' 0']
['12', ' 194721', ' 1', ' 1', ' 74', ' 0']
['12', ' 194726', ' 1', ' 1', ' 62', ' 0']
['12', ' 194726', ' 1', ' 1', ' 66', ' 0']
['12', ' 194733', ' 1', ' 1', ' 86', ' 0']
['12', ' 194737', ' 1', ' 1', ' 57', ' 84']
['12', ' 194776', ' 1', ' 1', ' 57', ' 88']
['12', ' 194796', ' 1', ' 1', ' 74', ' 87']
['12', ' 194801', ' 1', ' 1', ' 81', ' 89']
['12', ' 194805', ' 1', ' 1', ' 86', ' 88']
['12', ' 194886', ' 1', ' 1', ' 50', ' 90']
['12', ' 194906', ' 1', ' 1', ' 74', ' 0']
['12', ' 194919', ' 1', ' 1', ' 57', ' 0']
['12', ' 194964', ' 1', ' 1', ' 57', ' 0']
['12', ' 195008', ' 1', ' 1', ' 54', ' 87']
['12', ' 195024', ' 1', ' 1', ' 50', ' 0']
['12', ' 195120', ' 1', ' 1', ' 74', ' 89']
['12', ' 195121', ' 1', ' 1', ' 76', ' 88']
['12', ' 195130', ' 1', ' 1', ' 76', ' 0']
['12', ' 195212', ' 1', ' 1', ' 57', ' 74']
['12', ' 195249', ' 1', ' 1', ' 78', ' 98']
['12', ' 195281', ' 1', ' 1', ' 54', ' 0']
['12', ' 195365', ' 1', ' 1', ' 86', ' 101']
['12', ' 195379', ' 1', ' 1', ' 78', ' 0']
['12', ' 195379', ' 1', ' 1', ' 74', ' 0']
['12', ' 195395', ' 1', ' 1', ' 78', ' 81']
['12', ' 195449', ' 1', ' 1', ' 57', ' 0']
['12', ' 195494', ' 1', ' 1', ' 86', ' 0']
['12', ' 195494', ' 1', ' 1', ' 74', ' 96']
['12', ' 195596', ' 1', ' 1', ' 74', ' 0']
['12', ' 195612', ' 1', ' 1', ' 36', ' 73']
['12', ' 195615', ' 1', ' 1', ' 38', ' 81']
['12', ' 195638', ' 1', ' 1', ' 74', ' 0']
['12', ' 195662', ' 1', ' 1', ' 57', ' 90']
['12', ' 195683', ' 1', ' 1', ' 86', ' 0']
['12', ' 195686', ' 1', ' 1', ' 36', ' 0']
['12', ' 195732', ' 1', ' 1', ' 81', ' 0']
['12', ' 195734', ' 1', ' 1', ' 78', ' 0']
['12', ' 195755', ' 1', ' 1', ' 74', ' 95']
['12', ' 195824', ' 1', ' 1', ' 38', ' 0']
['12', ' 195840', ' 1', ' 1', ' 50', ' 0']
['12', ' 195846', ' 1', ' 1', ' 78', ' 83']
['12', ' 195861', ' 1', ' 1', ' 62', ' 87']
['12', ' 195898', ' 1', ' 1', ' 57', ' 0']
['12', ' 195956', ' 1', ' 1', ' 86', ' 101']
['12', ' 195969', ' 1', ' 1', ' 78', ' 0']
['12', ' 195975', ' 1', ' 1', ' 74', ' 0']
['12', ' 196099', ' 1', ' 1', ' 50', ' 87']
['12', ' 196182', ' 1', ' 1', ' 86', ' 0']
['12', ' 196198', ' 1', ' 1', ' 74', ' 95']
['12', ' 196226', ' 1', ' 1', ' 50', ' 0']
['12', ' 196319', ' 1', ' 1', ' 86', ' 101']
['12', ' 196340', ' 1', ' 1', ' 74', ' 0']
['12', ' 196366', ' 1', ' 1', ' 78', ' 78']
['12', ' 196366', ' 1', ' 1', ' 81', ' 83']
['12', ' 196366', ' 1', ' 1', ' 86', ' 86']
['12', ' 196403', ' 1', ' 1', ' 62', ' 0']
['12', ' 196437', ' 1', ' 1', ' 86', ' 0']
['12', ' 196440', ' 1', ' 1', ' 74', ' 93']
['12', ' 196571', ' 1', ' 1', ' 86', ' 94']
['12', ' 196619', ' 1', ' 1', ' 74', ' 0']
['12', ' 196637', ' 1', ' 1', ' 81', ' 0']
['12', ' 196637', ' 1', ' 1', ' 78', ' 0']
['12', ' 196642', ' 1', ' 1', ' 86', ' 0']
['12', ' 196690', ' 1', ' 1', ' 78', ' 81']
['12', ' 196710', ' 1', ' 1', ' 86', ' 82']
['12', ' 196710', ' 1', ' 1', ' 78', ' 85']
['12', ' 196717', ' 1', ' 1', ' 81', ' 86']
['12', ' 196784', ' 1', ' 1', ' 78', ' 0']
['12', ' 196794', ' 1', ' 1', ' 76', ' 89']
['12', ' 196827', ' 1', ' 1', ' 86', ' 0']
['12', ' 196925', ' 1', ' 1', ' 78', ' 96']
['12', ' 196935', ' 1', ' 1', ' 86', ' 86']
['12', ' 196936', ' 1', ' 1', ' 87', ' 76']
['12', ' 196973', ' 1', ' 1', ' 76', ' 0']
['12', ' 197003', ' 1', ' 1', ' 87', ' 0']
['12', ' 197004', ' 1', ' 1', ' 86', ' 0']
['12', ' 197084', ' 1', ' 1', ' 76', ' 74']
['12', ' 197103', ' 1', ' 1', ' 78', ' 0']
['12', ' 197107', ' 1', ' 1', ' 76', ' 0']
['12', ' 197142', ' 1', ' 1', ' 76', ' 92']
['12', ' 197281', ' 1', ' 1', ' 83', ' 94']
['12', ' 197303', ' 1', ' 1', ' 76', ' 0']
['12', ' 197340', ' 1', ' 1', ' 81', ' 86']
['12', ' 197346', ' 1', ' 1', ' 62', ' 88']
['12', ' 197409', ' 1', ' 1', ' 78', ' 92']
['12', ' 197421', ' 1', ' 1', ' 79', ' 83']
['12', ' 197425', ' 1', ' 1', ' 83', ' 0']
['12', ' 197442', ' 1', ' 1', ' 81', ' 0']
['12', ' 197460', ' 1', ' 1', ' 79', ' 0']
['12', ' 197465', ' 1', ' 1', ' 78', ' 0']
['12', ' 197512', ' 1', ' 1', ' 71', ' 89']
['12', ' 197635', ' 1', ' 1', ' 72', ' 78']
['12', ' 197705', ' 1', ' 1', ' 71', ' 0']
['12', ' 197757', ' 1', ' 1', ' 74', ' 93']
['12', ' 197798', ' 1', ' 1', ' 72', ' 0']
['12', ' 197828', ' 1', ' 1', ' 60', ' 86']
['12', ' 197859', ' 1', ' 1', ' 62', ' 0']
['12', ' 197871', ' 1', ' 1', ' 74', ' 0']
['12', ' 197881', ' 1', ' 1', ' 76', ' 96']
['12', ' 197899', ' 1', ' 1', ' 78', ' 0']
['12', ' 197952', ' 1', ' 1', ' 86', ' 0']
['12', ' 197997', ' 1', ' 1', ' 81', ' 0']
['12', ' 198002', ' 1', ' 1', ' 74', ' 89']
['12', ' 198110', ' 1', ' 1', ' 76', ' 0']
['12', ' 198132', ' 1', ' 1', ' 72', ' 94']
['12', ' 198145', ' 1', ' 1', ' 74', ' 0']
['12', ' 198210', ' 1', ' 1', ' 72', ' 0']
['12', ' 198246', ' 1', ' 1', ' 70', ' 99']
['12', ' 198303', ' 1', ' 1', ' 76', ' 85']
['12', ' 198313', ' 1', ' 1', ' 83', ' 83']
['12', ' 198315', ' 1', ' 1', ' 79', ' 87']
['12', ' 198340', ' 1', ' 1', ' 70', ' 0']
['12', ' 198369', ' 1', ' 1', ' 72', ' 81']
['12', ' 198371', ' 1', ' 1', ' 71', ' 88']
['12', ' 198445', ' 1', ' 1', ' 71', ' 0']
['12', ' 198477', ' 1', ' 1', ' 83', ' 0']
['12', ' 198495', ' 1', ' 1', ' 74', ' 73']
['12', ' 198541', ' 1', ' 1', ' 72', ' 0']
['12', ' 198596', ' 1', ' 1', ' 79', ' 0']
['12', ' 198603', ' 1', ' 1', ' 74', ' 0']
