['1', ' 0', ' 2', ' 0', ' 101', ' 0']
['2', ' 21120', ' 0', ' 0', ' 55', ' 95']
['2', ' 21120', ' 0', ' 0', ' 48', ' 95']
['2', ' 21120', ' 1', ' 0', ' 72', ' 95']
['2', ' 21120', ' 1', ' 0', ' 67', ' 95']
['2', ' 21120', ' 1', ' 0', ' 64', ' 95']
['2', ' 21120', ' 1', ' 0', ' 60', ' 95']
['2', ' 21120', ' 1', ' 0', ' 55', ' 95']
['2', ' 21120', ' 1', ' 0', ' 48', ' 95']
['2', ' 21600', ' 0', ' 0', ' 72', ' 95']
['2', ' 21600', ' 0', ' 0', ' 67', ' 95']
['2', ' 21600', ' 0', ' 0', ' 64', ' 95']
['2', ' 21600', ' 0', ' 0', ' 60', ' 95']
['2', ' 21600', ' 0', ' 0', ' 55', ' 95']
['2', ' 21600', ' 0', ' 0', ' 48', ' 95']
['2', ' 21600', ' 1', ' 0', ' 72', ' 95']
['2', ' 21600', ' 1', ' 0', ' 67', ' 95']
['2', ' 21600', ' 1', ' 0', ' 64', ' 95']
['2', ' 21600', ' 1', ' 0', ' 60', ' 95']
['2', ' 21600', ' 1', ' 0', ' 55', ' 95']
['2', ' 21600', ' 1', ' 0', ' 48', ' 95']
['2', ' 22080', ' 0', ' 0', ' 72', ' 95']
['2', ' 22080', ' 0', ' 0', ' 67', ' 95']
['2', ' 22080', ' 0', ' 0', ' 64', ' 95']
['2', ' 22080', ' 0', ' 0', ' 60', ' 95']
['2', ' 22080', ' 0', ' 0', ' 55', ' 95']
['2', ' 22080', ' 0', ' 0', ' 48', ' 95']
['2', ' 22080', ' 1', ' 0', ' 72', ' 95']
['2', ' 22080', ' 1', ' 0', ' 67', ' 95']
['2', ' 22080', ' 1', ' 0', ' 64', ' 95']
['2', ' 22080', ' 1', ' 0', ' 60', ' 95']
['2', ' 22080', ' 1', ' 0', ' 55', ' 95']
['2', ' 22080', ' 1', ' 0', ' 48', ' 95']
['2', ' 22560', ' 0', ' 0', ' 72', ' 95']
['2', ' 22560', ' 0', ' 0', ' 67', ' 95']
['2', ' 22560', ' 0', ' 0', ' 64', ' 95']
['2', ' 22560', ' 0', ' 0', ' 60', ' 95']
['2', ' 22560', ' 0', ' 0', ' 55', ' 95']
['2', ' 22560', ' 0', ' 0', ' 48', ' 95']
['2', ' 22560', ' 1', ' 0', ' 72', ' 127']
['2', ' 22560', ' 1', ' 0', ' 67', ' 127']
['2', ' 22560', ' 1', ' 0', ' 65', ' 127']
['2', ' 22560', ' 1', ' 0', ' 60', ' 127']
['2', ' 22560', ' 1', ' 0', ' 57', ' 127']
['2', ' 22560', ' 1', ' 0', ' 48', ' 127']
['2', ' 23040', ' 0', ' 0', ' 72', ' 127']
['2', ' 23040', ' 0', ' 0', ' 67', ' 127']
['2', ' 23040', ' 0', ' 0', ' 65', ' 127']
['2', ' 23040', ' 0', ' 0', ' 60', ' 127']
['2', ' 23040', ' 0', ' 0', ' 57', ' 127']
['2', ' 23040', ' 0', ' 0', ' 48', ' 127']
['2', ' 23040', ' 1', ' 0', ' 72', ' 127']
['2', ' 23040', ' 1', ' 0', ' 67', ' 127']
['2', ' 23040', ' 1', ' 0', ' 65', ' 127']
['2', ' 23040', ' 1', ' 0', ' 60', ' 127']
['2', ' 23040', ' 1', ' 0', ' 57', ' 127']
['2', ' 23040', ' 1', ' 0', ' 48', ' 127']
['2', ' 23520', ' 0', ' 0', ' 72', ' 127']
['2', ' 23520', ' 0', ' 0', ' 67', ' 127']
['2', ' 23520', ' 0', ' 0', ' 65', ' 127']
['2', ' 23520', ' 0', ' 0', ' 60', ' 127']
['2', ' 23520', ' 0', ' 0', ' 57', ' 127']
['2', ' 23520', ' 0', ' 0', ' 48', ' 127']
['2', ' 23520', ' 1', ' 0', ' 72', ' 95']
['2', ' 23520', ' 1', ' 0', ' 67', ' 95']
['2', ' 23520', ' 1', ' 0', ' 65', ' 95']
['2', ' 23520', ' 1', ' 0', ' 60', ' 95']
['2', ' 23520', ' 1', ' 0', ' 57', ' 95']
['2', ' 23520', ' 1', ' 0', ' 48', ' 95']
['2', ' 24000', ' 0', ' 0', ' 72', ' 95']
['2', ' 24000', ' 0', ' 0', ' 67', ' 95']
['2', ' 24000', ' 0', ' 0', ' 65', ' 95']
['2', ' 24000', ' 0', ' 0', ' 60', ' 95']
['2', ' 24000', ' 0', ' 0', ' 57', ' 95']
['2', ' 24000', ' 0', ' 0', ' 48', ' 95']
['2', ' 24000', ' 1', ' 0', ' 72', ' 95']
['2', ' 24000', ' 1', ' 0', ' 67', ' 95']
['2', ' 24000', ' 1', ' 0', ' 65', ' 95']
['2', ' 24000', ' 1', ' 0', ' 60', ' 95']
['2', ' 24000', ' 1', ' 0', ' 57', ' 95']
['2', ' 24000', ' 1', ' 0', ' 48', ' 95']
['2', ' 24480', ' 0', ' 0', ' 72', ' 95']
['2', ' 24480', ' 0', ' 0', ' 67', ' 95']
['2', ' 24480', ' 0', ' 0', ' 65', ' 95']
['2', ' 24480', ' 0', ' 0', ' 60', ' 95']
['2', ' 24480', ' 0', ' 0', ' 57', ' 95']
['2', ' 24480', ' 0', ' 0', ' 48', ' 95']
['2', ' 24480', ' 1', ' 0', ' 72', ' 127']
['2', ' 24480', ' 1', ' 0', ' 67', ' 127']
['2', ' 24480', ' 1', ' 0', ' 65', ' 127']
['2', ' 24480', ' 1', ' 0', ' 60', ' 127']
['2', ' 24480', ' 1', ' 0', ' 57', ' 127']
['2', ' 24480', ' 1', ' 0', ' 48', ' 127']
['2', ' 24960', ' 0', ' 0', ' 72', ' 127']
['2', ' 24960', ' 0', ' 0', ' 67', ' 127']
['2', ' 24960', ' 0', ' 0', ' 65', ' 127']
['2', ' 24960', ' 0', ' 0', ' 60', ' 127']
['2', ' 24960', ' 0', ' 0', ' 57', ' 127']
['2', ' 24960', ' 0', ' 0', ' 48', ' 127']
['2', ' 24960', ' 1', ' 0', ' 72', ' 95']
['2', ' 24960', ' 1', ' 0', ' 67', ' 95']
['2', ' 24960', ' 1', ' 0', ' 65', ' 95']
['2', ' 24960', ' 1', ' 0', ' 60', ' 95']
['2', ' 24960', ' 1', ' 0', ' 57', ' 95']
['2', ' 24960', ' 1', ' 0', ' 48', ' 95']
['2', ' 25440', ' 0', ' 0', ' 72', ' 95']
['2', ' 25440', ' 0', ' 0', ' 67', ' 95']
['2', ' 25440', ' 0', ' 0', ' 65', ' 95']
['2', ' 25440', ' 0', ' 0', ' 60', ' 95']
['2', ' 25440', ' 0', ' 0', ' 57', ' 95']
['2', ' 25440', ' 0', ' 0', ' 48', ' 95']
['2', ' 25440', ' 1', ' 0', ' 72', ' 95']
['2', ' 25440', ' 1', ' 0', ' 67', ' 95']
['2', ' 25440', ' 1', ' 0', ' 65', ' 95']
['2', ' 25440', ' 1', ' 0', ' 60', ' 95']
['2', ' 25440', ' 1', ' 0', ' 57', ' 95']
['2', ' 25440', ' 1', ' 0', ' 48', ' 95']
['2', ' 25920', ' 0', ' 0', ' 72', ' 95']
['2', ' 25920', ' 0', ' 0', ' 67', ' 95']
['2', ' 25920', ' 0', ' 0', ' 65', ' 95']
['2', ' 25920', ' 0', ' 0', ' 60', ' 95']
['2', ' 25920', ' 0', ' 0', ' 57', ' 95']
['2', ' 25920', ' 0', ' 0', ' 48', ' 95']
['2', ' 25920', ' 1', ' 0', ' 72', ' 95']
['2', ' 25920', ' 1', ' 0', ' 69', ' 95']
['2', ' 25920', ' 1', ' 0', ' 65', ' 95']
['2', ' 25920', ' 1', ' 0', ' 60', ' 95']
['2', ' 25920', ' 1', ' 0', ' 57', ' 95']
['2', ' 25920', ' 1', ' 0', ' 48', ' 95']
['2', ' 26400', ' 0', ' 0', ' 72', ' 95']
['2', ' 26400', ' 0', ' 0', ' 69', ' 95']
['2', ' 26400', ' 0', ' 0', ' 65', ' 95']
['2', ' 26400', ' 0', ' 0', ' 60', ' 95']
['2', ' 26400', ' 0', ' 0', ' 57', ' 95']
['2', ' 26400', ' 0', ' 0', ' 48', ' 95']
['2', ' 26400', ' 1', ' 0', ' 72', ' 95']
['2', ' 26400', ' 1', ' 0', ' 67', ' 95']
['2', ' 26400', ' 1', ' 0', ' 64', ' 95']
['2', ' 26400', ' 1', ' 0', ' 60', ' 95']
['2', ' 26400', ' 1', ' 0', ' 55', ' 95']
['2', ' 26400', ' 1', ' 0', ' 48', ' 95']
['2', ' 26880', ' 0', ' 0', ' 72', ' 95']
['2', ' 26880', ' 0', ' 0', ' 67', ' 95']
['2', ' 26880', ' 0', ' 0', ' 64', ' 95']
['2', ' 26880', ' 0', ' 0', ' 60', ' 95']
['2', ' 26880', ' 0', ' 0', ' 55', ' 95']
['2', ' 26880', ' 0', ' 0', ' 48', ' 95']
['2', ' 26880', ' 1', ' 0', ' 72', ' 127']
['2', ' 26880', ' 1', ' 0', ' 67', ' 127']
['2', ' 26880', ' 1', ' 0', ' 64', ' 127']
['2', ' 26880', ' 1', ' 0', ' 60', ' 95']
['2', ' 26880', ' 1', ' 0', ' 55', ' 127']
['2', ' 26880', ' 1', ' 0', ' 48', ' 127']
['2', ' 27840', ' 0', ' 0', ' 72', ' 127']
['2', ' 27840', ' 0', ' 0', ' 67', ' 127']
['2', ' 27840', ' 0', ' 0', ' 64', ' 127']
['2', ' 27840', ' 0', ' 0', ' 60', ' 95']
['2', ' 27840', ' 0', ' 0', ' 55', ' 127']
['2', ' 27840', ' 0', ' 0', ' 48', ' 127']
['2', ' 27840', ' 1', ' 0', ' 72', ' 95']
['2', ' 27840', ' 1', ' 0', ' 67', ' 95']
['2', ' 27840', ' 1', ' 0', ' 64', ' 95']
['2', ' 27840', ' 1', ' 0', ' 60', ' 95']
['2', ' 27840', ' 1', ' 0', ' 55', ' 95']
['2', ' 27840', ' 1', ' 0', ' 48', ' 95']
['2', ' 28320', ' 0', ' 0', ' 72', ' 95']
['2', ' 28320', ' 0', ' 0', ' 67', ' 95']
['2', ' 28320', ' 0', ' 0', ' 64', ' 95']
['2', ' 28320', ' 0', ' 0', ' 60', ' 95']
['2', ' 28320', ' 0', ' 0', ' 55', ' 95']
['2', ' 28320', ' 0', ' 0', ' 48', ' 95']
['2', ' 28320', ' 1', ' 0', ' 72', ' 95']
['2', ' 28320', ' 1', ' 0', ' 67', ' 95']
['2', ' 28320', ' 1', ' 0', ' 64', ' 95']
['2', ' 28320', ' 1', ' 0', ' 60', ' 95']
['2', ' 28320', ' 1', ' 0', ' 55', ' 95']
['2', ' 28320', ' 1', ' 0', ' 48', ' 95']
['2', ' 29280', ' 0', ' 0', ' 72', ' 95']
['2', ' 29280', ' 0', ' 0', ' 67', ' 95']
['2', ' 29280', ' 0', ' 0', ' 64', ' 95']
['2', ' 29280', ' 0', ' 0', ' 60', ' 95']
['2', ' 29280', ' 0', ' 0', ' 55', ' 95']
['2', ' 29280', ' 0', ' 0', ' 48', ' 95']
['2', ' 29280', ' 1', ' 0', ' 72', ' 95']
['2', ' 29280', ' 1', ' 0', ' 67', ' 95']
['2', ' 29280', ' 1', ' 0', ' 64', ' 95']
['2', ' 29280', ' 1', ' 0', ' 60', ' 95']
['2', ' 29280', ' 1', ' 0', ' 55', ' 95']
['2', ' 29280', ' 1', ' 0', ' 48', ' 95']
['2', ' 29760', ' 0', ' 0', ' 72', ' 95']
['2', ' 29760', ' 0', ' 0', ' 67', ' 95']
['2', ' 29760', ' 0', ' 0', ' 64', ' 95']
['2', ' 29760', ' 0', ' 0', ' 60', ' 95']
['2', ' 29760', ' 0', ' 0', ' 55', ' 95']
['2', ' 29760', ' 0', ' 0', ' 48', ' 95']
['2', ' 29760', ' 1', ' 0', ' 72', ' 95']
['2', ' 29760', ' 1', ' 0', ' 67', ' 95']
['2', ' 29760', ' 1', ' 0', ' 64', ' 95']
['2', ' 29760', ' 1', ' 0', ' 60', ' 95']
['2', ' 29760', ' 1', ' 0', ' 55', ' 95']
['2', ' 29760', ' 1', ' 0', ' 48', ' 95']
['2', ' 30240', ' 0', ' 0', ' 72', ' 95']
['2', ' 30240', ' 0', ' 0', ' 67', ' 95']
['2', ' 30240', ' 0', ' 0', ' 64', ' 95']
['2', ' 30240', ' 0', ' 0', ' 60', ' 95']
['2', ' 30240', ' 0', ' 0', ' 55', ' 95']
['2', ' 30240', ' 0', ' 0', ' 48', ' 95']
['2', ' 30240', ' 1', ' 0', ' 72', ' 95']
['2', ' 30240', ' 1', ' 0', ' 67', ' 95']
['2', ' 30240', ' 1', ' 0', ' 64', ' 95']
['2', ' 30240', ' 1', ' 0', ' 60', ' 95']
['2', ' 30240', ' 1', ' 0', ' 55', ' 95']
['2', ' 30240', ' 1', ' 0', ' 48', ' 95']
['2', ' 30720', ' 0', ' 0', ' 72', ' 95']
['2', ' 30720', ' 0', ' 0', ' 67', ' 95']
['2', ' 30720', ' 0', ' 0', ' 64', ' 95']
['2', ' 30720', ' 0', ' 0', ' 60', ' 95']
['2', ' 30720', ' 0', ' 0', ' 55', ' 95']
['2', ' 30720', ' 0', ' 0', ' 48', ' 95']
['2', ' 30720', ' 1', ' 0', ' 72', ' 95']
['2', ' 30720', ' 1', ' 0', ' 67', ' 95']
['2', ' 30720', ' 1', ' 0', ' 65', ' 95']
['2', ' 30720', ' 1', ' 0', ' 60', ' 95']
['2', ' 30720', ' 1', ' 0', ' 57', ' 95']
['2', ' 30720', ' 1', ' 0', ' 48', ' 95']
['2', ' 31200', ' 0', ' 0', ' 72', ' 95']
['2', ' 31200', ' 0', ' 0', ' 67', ' 95']
['2', ' 31200', ' 0', ' 0', ' 65', ' 95']
['2', ' 31200', ' 0', ' 0', ' 60', ' 95']
['2', ' 31200', ' 0', ' 0', ' 57', ' 95']
['2', ' 31200', ' 0', ' 0', ' 48', ' 95']
['2', ' 31200', ' 1', ' 0', ' 72', ' 95']
['2', ' 31200', ' 1', ' 0', ' 67', ' 95']
['2', ' 31200', ' 1', ' 0', ' 65', ' 95']
['2', ' 31200', ' 1', ' 0', ' 60', ' 95']
['2', ' 31200', ' 1', ' 0', ' 57', ' 95']
['2', ' 31200', ' 1', ' 0', ' 48', ' 95']
['2', ' 31680', ' 0', ' 0', ' 72', ' 95']
['2', ' 31680', ' 0', ' 0', ' 67', ' 95']
['2', ' 31680', ' 0', ' 0', ' 65', ' 95']
['2', ' 31680', ' 0', ' 0', ' 60', ' 95']
['2', ' 31680', ' 0', ' 0', ' 57', ' 95']
['2', ' 31680', ' 0', ' 0', ' 48', ' 95']
['2', ' 31680', ' 1', ' 0', ' 72', ' 95']
['2', ' 31680', ' 1', ' 0', ' 67', ' 95']
['2', ' 31680', ' 1', ' 0', ' 64', ' 95']
['2', ' 31680', ' 1', ' 0', ' 60', ' 95']
['2', ' 31680', ' 1', ' 0', ' 55', ' 95']
['2', ' 31680', ' 1', ' 0', ' 48', ' 95']
['2', ' 32160', ' 0', ' 0', ' 72', ' 95']
['2', ' 32160', ' 0', ' 0', ' 67', ' 95']
['2', ' 32160', ' 0', ' 0', ' 64', ' 95']
['2', ' 32160', ' 0', ' 0', ' 60', ' 95']
['2', ' 32160', ' 0', ' 0', ' 55', ' 95']
['2', ' 32160', ' 0', ' 0', ' 48', ' 95']
['2', ' 32160', ' 1', ' 0', ' 72', ' 95']
['2', ' 32160', ' 1', ' 0', ' 67', ' 95']
['2', ' 32160', ' 1', ' 0', ' 65', ' 95']
['2', ' 32160', ' 1', ' 0', ' 60', ' 95']
['2', ' 32160', ' 1', ' 0', ' 57', ' 95']
['2', ' 32160', ' 1', ' 0', ' 48', ' 95']
['2', ' 33120', ' 0', ' 0', ' 72', ' 95']
['2', ' 33120', ' 0', ' 0', ' 67', ' 95']
['2', ' 33120', ' 0', ' 0', ' 65', ' 95']
['2', ' 33120', ' 0', ' 0', ' 60', ' 95']
['2', ' 33120', ' 0', ' 0', ' 57', ' 95']
['2', ' 33120', ' 0', ' 0', ' 48', ' 95']
['2', ' 33120', ' 1', ' 0', ' 72', ' 95']
['2', ' 33120', ' 1', ' 0', ' 67', ' 95']
['2', ' 33120', ' 1', ' 0', ' 65', ' 95']
['2', ' 33120', ' 1', ' 0', ' 60', ' 95']
['2', ' 33120', ' 1', ' 0', ' 57', ' 95']
['2', ' 33120', ' 1', ' 0', ' 48', ' 95']
['2', ' 33600', ' 0', ' 0', ' 72', ' 95']
['2', ' 33600', ' 0', ' 0', ' 67', ' 95']
['2', ' 33600', ' 0', ' 0', ' 65', ' 95']
['2', ' 33600', ' 0', ' 0', ' 60', ' 95']
['2', ' 33600', ' 0', ' 0', ' 57', ' 95']
['2', ' 33600', ' 0', ' 0', ' 48', ' 95']
['2', ' 33600', ' 1', ' 0', ' 72', ' 95']
['2', ' 33600', ' 1', ' 0', ' 67', ' 95']
['2', ' 33600', ' 1', ' 0', ' 64', ' 95']
['2', ' 33600', ' 1', ' 0', ' 60', ' 95']
['2', ' 33600', ' 1', ' 0', ' 55', ' 95']
['2', ' 33600', ' 1', ' 0', ' 48', ' 95']
['2', ' 34080', ' 0', ' 0', ' 72', ' 95']
['2', ' 34080', ' 0', ' 0', ' 67', ' 95']
['2', ' 34080', ' 0', ' 0', ' 64', ' 95']
['2', ' 34080', ' 0', ' 0', ' 60', ' 95']
['2', ' 34080', ' 0', ' 0', ' 55', ' 95']
['2', ' 34080', ' 0', ' 0', ' 48', ' 95']
['2', ' 34080', ' 1', ' 0', ' 72', ' 95']
['2', ' 34080', ' 1', ' 0', ' 67', ' 95']
['2', ' 34080', ' 1', ' 0', ' 65', ' 95']
['2', ' 34080', ' 1', ' 0', ' 60', ' 95']
['2', ' 34080', ' 1', ' 0', ' 57', ' 95']
['2', ' 34080', ' 1', ' 0', ' 48', ' 95']
['2', ' 35040', ' 0', ' 0', ' 72', ' 95']
['2', ' 35040', ' 0', ' 0', ' 67', ' 95']
['2', ' 35040', ' 0', ' 0', ' 65', ' 95']
['2', ' 35040', ' 0', ' 0', ' 60', ' 95']
['2', ' 35040', ' 0', ' 0', ' 57', ' 95']
['2', ' 35040', ' 0', ' 0', ' 48', ' 95']
['2', ' 35040', ' 1', ' 0', ' 72', ' 95']
['2', ' 35040', ' 1', ' 0', ' 67', ' 95']
['2', ' 35040', ' 1', ' 0', ' 65', ' 95']
['2', ' 35040', ' 1', ' 0', ' 60', ' 95']
['2', ' 35040', ' 1', ' 0', ' 57', ' 95']
['2', ' 35040', ' 1', ' 0', ' 48', ' 95']
['2', ' 35520', ' 0', ' 0', ' 72', ' 95']
['2', ' 35520', ' 0', ' 0', ' 67', ' 95']
['2', ' 35520', ' 0', ' 0', ' 65', ' 95']
['2', ' 35520', ' 0', ' 0', ' 60', ' 95']
['2', ' 35520', ' 0', ' 0', ' 57', ' 95']
['2', ' 35520', ' 0', ' 0', ' 48', ' 95']
['2', ' 35520', ' 1', ' 0', ' 72', ' 95']
['2', ' 35520', ' 1', ' 0', ' 67', ' 95']
['2', ' 35520', ' 1', ' 0', ' 64', ' 95']
['2', ' 35520', ' 1', ' 0', ' 60', ' 95']
['2', ' 35520', ' 1', ' 0', ' 55', ' 95']
['2', ' 35520', ' 1', ' 0', ' 48', ' 95']
['2', ' 36000', ' 0', ' 0', ' 72', ' 95']
['2', ' 36000', ' 0', ' 0', ' 67', ' 95']
['2', ' 36000', ' 0', ' 0', ' 64', ' 95']
['2', ' 36000', ' 0', ' 0', ' 60', ' 95']
['2', ' 36000', ' 0', ' 0', ' 55', ' 95']
['2', ' 36000', ' 0', ' 0', ' 48', ' 95']
['2', ' 36000', ' 1', ' 0', ' 72', ' 95']
['2', ' 36000', ' 1', ' 0', ' 67', ' 95']
['2', ' 36000', ' 1', ' 0', ' 65', ' 95']
['2', ' 36000', ' 1', ' 0', ' 60', ' 95']
['2', ' 36000', ' 1', ' 0', ' 57', ' 95']
['2', ' 36000', ' 1', ' 0', ' 48', ' 95']
['2', ' 36960', ' 0', ' 0', ' 72', ' 95']
['2', ' 36960', ' 0', ' 0', ' 67', ' 95']
['2', ' 36960', ' 0', ' 0', ' 65', ' 95']
['2', ' 36960', ' 0', ' 0', ' 60', ' 95']
['2', ' 36960', ' 0', ' 0', ' 57', ' 95']
['2', ' 36960', ' 0', ' 0', ' 48', ' 95']
['2', ' 36960', ' 1', ' 0', ' 72', ' 95']
['2', ' 36960', ' 1', ' 0', ' 67', ' 95']
['2', ' 36960', ' 1', ' 0', ' 65', ' 95']
['2', ' 36960', ' 1', ' 0', ' 60', ' 95']
['2', ' 36960', ' 1', ' 0', ' 57', ' 95']
['2', ' 36960', ' 1', ' 0', ' 48', ' 95']
['2', ' 37440', ' 0', ' 0', ' 72', ' 95']
['2', ' 37440', ' 0', ' 0', ' 67', ' 95']
['2', ' 37440', ' 0', ' 0', ' 65', ' 95']
['2', ' 37440', ' 0', ' 0', ' 60', ' 95']
['2', ' 37440', ' 0', ' 0', ' 57', ' 95']
['2', ' 37440', ' 0', ' 0', ' 48', ' 95']
['2', ' 37440', ' 1', ' 0', ' 72', ' 95']
['2', ' 37440', ' 1', ' 0', ' 67', ' 95']
['2', ' 37440', ' 1', ' 0', ' 64', ' 95']
['2', ' 37440', ' 1', ' 0', ' 60', ' 95']
['2', ' 37440', ' 1', ' 0', ' 55', ' 95']
['2', ' 37440', ' 1', ' 0', ' 48', ' 95']
['2', ' 37920', ' 0', ' 0', ' 72', ' 95']
['2', ' 37920', ' 0', ' 0', ' 67', ' 95']
['2', ' 37920', ' 0', ' 0', ' 64', ' 95']
['2', ' 37920', ' 0', ' 0', ' 60', ' 95']
['2', ' 37920', ' 0', ' 0', ' 55', ' 95']
['2', ' 37920', ' 0', ' 0', ' 48', ' 95']
['2', ' 37920', ' 1', ' 0', ' 72', ' 95']
['2', ' 37920', ' 1', ' 0', ' 67', ' 95']
['2', ' 37920', ' 1', ' 0', ' 65', ' 95']
['2', ' 37920', ' 1', ' 0', ' 60', ' 95']
['2', ' 37920', ' 1', ' 0', ' 57', ' 95']
['2', ' 37920', ' 1', ' 0', ' 48', ' 95']
['2', ' 38400', ' 0', ' 0', ' 72', ' 95']
['2', ' 38400', ' 0', ' 0', ' 67', ' 95']
['2', ' 38400', ' 0', ' 0', ' 65', ' 95']
['2', ' 38400', ' 0', ' 0', ' 60', ' 95']
['2', ' 38400', ' 0', ' 0', ' 57', ' 95']
['2', ' 38400', ' 0', ' 0', ' 48', ' 95']
['2', ' 38400', ' 1', ' 0', ' 72', ' 95']
['2', ' 38400', ' 1', ' 0', ' 67', ' 95']
['2', ' 38400', ' 1', ' 0', ' 65', ' 95']
['2', ' 38400', ' 1', ' 0', ' 60', ' 95']
['2', ' 38400', ' 1', ' 0', ' 57', ' 95']
['2', ' 38400', ' 1', ' 0', ' 48', ' 95']
['2', ' 38880', ' 0', ' 0', ' 72', ' 95']
['2', ' 38880', ' 0', ' 0', ' 67', ' 95']
['2', ' 38880', ' 0', ' 0', ' 65', ' 95']
['2', ' 38880', ' 0', ' 0', ' 60', ' 95']
['2', ' 38880', ' 0', ' 0', ' 57', ' 95']
['2', ' 38880', ' 0', ' 0', ' 48', ' 95']
['2', ' 38880', ' 1', ' 0', ' 72', ' 95']
['2', ' 38880', ' 1', ' 0', ' 67', ' 95']
['2', ' 38880', ' 1', ' 0', ' 65', ' 95']
['2', ' 38880', ' 1', ' 0', ' 60', ' 95']
['2', ' 38880', ' 1', ' 0', ' 57', ' 95']
['2', ' 38880', ' 1', ' 0', ' 48', ' 95']
['2', ' 39360', ' 0', ' 0', ' 72', ' 95']
['2', ' 39360', ' 0', ' 0', ' 67', ' 95']
['2', ' 39360', ' 0', ' 0', ' 65', ' 95']
['2', ' 39360', ' 0', ' 0', ' 60', ' 95']
['2', ' 39360', ' 0', ' 0', ' 57', ' 95']
['2', ' 39360', ' 0', ' 0', ' 48', ' 95']
['2', ' 39360', ' 1', ' 0', ' 72', ' 95']
['2', ' 39360', ' 1', ' 0', ' 67', ' 95']
['2', ' 39360', ' 1', ' 0', ' 64', ' 95']
['2', ' 39360', ' 1', ' 0', ' 60', ' 95']
['2', ' 39360', ' 1', ' 0', ' 55', ' 95']
['2', ' 39360', ' 1', ' 0', ' 48', ' 95']
['2', ' 39840', ' 0', ' 0', ' 72', ' 95']
['2', ' 39840', ' 0', ' 0', ' 67', ' 95']
['2', ' 39840', ' 0', ' 0', ' 64', ' 95']
['2', ' 39840', ' 0', ' 0', ' 60', ' 95']
['2', ' 39840', ' 0', ' 0', ' 55', ' 95']
['2', ' 39840', ' 0', ' 0', ' 48', ' 95']
['2', ' 39840', ' 1', ' 0', ' 72', ' 95']
['2', ' 39840', ' 1', ' 0', ' 67', ' 95']
['2', ' 39840', ' 1', ' 0', ' 65', ' 95']
['2', ' 39840', ' 1', ' 0', ' 60', ' 95']
['2', ' 39840', ' 1', ' 0', ' 57', ' 95']
['2', ' 39840', ' 1', ' 0', ' 48', ' 95']
['2', ' 40320', ' 0', ' 0', ' 72', ' 95']
['2', ' 40320', ' 0', ' 0', ' 67', ' 95']
['2', ' 40320', ' 0', ' 0', ' 65', ' 95']
['2', ' 40320', ' 0', ' 0', ' 60', ' 95']
['2', ' 40320', ' 0', ' 0', ' 57', ' 95']
['2', ' 40320', ' 0', ' 0', ' 48', ' 95']
['2', ' 40320', ' 1', ' 0', ' 72', ' 95']
['2', ' 40320', ' 1', ' 0', ' 67', ' 95']
['2', ' 40320', ' 1', ' 0', ' 65', ' 95']
['2', ' 40320', ' 1', ' 0', ' 60', ' 95']
['2', ' 40320', ' 1', ' 0', ' 57', ' 95']
['2', ' 40320', ' 1', ' 0', ' 48', ' 95']
['2', ' 40800', ' 0', ' 0', ' 72', ' 95']
['2', ' 40800', ' 0', ' 0', ' 67', ' 95']
['2', ' 40800', ' 0', ' 0', ' 65', ' 95']
['2', ' 40800', ' 0', ' 0', ' 60', ' 95']
['2', ' 40800', ' 0', ' 0', ' 57', ' 95']
['2', ' 40800', ' 0', ' 0', ' 48', ' 95']
['2', ' 40800', ' 1', ' 0', ' 72', ' 95']
['2', ' 40800', ' 1', ' 0', ' 67', ' 95']
['2', ' 40800', ' 1', ' 0', ' 65', ' 95']
['2', ' 40800', ' 1', ' 0', ' 60', ' 95']
['2', ' 40800', ' 1', ' 0', ' 57', ' 95']
['2', ' 40800', ' 1', ' 0', ' 48', ' 95']
['2', ' 41280', ' 0', ' 0', ' 72', ' 95']
['2', ' 41280', ' 0', ' 0', ' 67', ' 95']
['2', ' 41280', ' 0', ' 0', ' 65', ' 95']
['2', ' 41280', ' 0', ' 0', ' 60', ' 95']
['2', ' 41280', ' 0', ' 0', ' 57', ' 95']
['2', ' 41280', ' 0', ' 0', ' 48', ' 95']
['2', ' 41280', ' 1', ' 0', ' 72', ' 95']
['2', ' 41280', ' 1', ' 0', ' 67', ' 95']
['2', ' 41280', ' 1', ' 0', ' 64', ' 95']
['2', ' 41280', ' 1', ' 0', ' 60', ' 95']
['2', ' 41280', ' 1', ' 0', ' 55', ' 95']
['2', ' 41280', ' 1', ' 0', ' 48', ' 95']
['2', ' 41760', ' 0', ' 0', ' 72', ' 95']
['2', ' 41760', ' 0', ' 0', ' 67', ' 95']
['2', ' 41760', ' 0', ' 0', ' 64', ' 95']
['2', ' 41760', ' 0', ' 0', ' 60', ' 95']
['2', ' 41760', ' 0', ' 0', ' 55', ' 95']
['2', ' 41760', ' 0', ' 0', ' 48', ' 95']
['2', ' 41760', ' 1', ' 0', ' 72', ' 95']
['2', ' 41760', ' 1', ' 0', ' 67', ' 95']
['2', ' 41760', ' 1', ' 0', ' 65', ' 95']
['2', ' 41760', ' 1', ' 0', ' 60', ' 95']
['2', ' 41760', ' 1', ' 0', ' 57', ' 95']
['2', ' 41760', ' 1', ' 0', ' 48', ' 95']
['2', ' 42240', ' 0', ' 0', ' 72', ' 95']
